	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0004_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0005_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_01.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_02.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_03.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0006_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d	2014_06_24_PC019_BAREFOOT_GAIT0007_05.c3d
7	-0.90006	1.60056	6.18050	1.15435	-5.46634	0.31505	-0.09486	1.29033	2.47852	2.56172	1.42994	0.24487	-0.77427	6.62369	-5.52582	-0.64103	2.60154	1.51690	-0.76702	6.97138	-5.50662	-0.31191	-0.33540	1.55037	2.67161	6.95779	-4.93110	-1.87604	0.07933	1.72413	-3.24168	3.96953	-5.61358	2.74173	1.41430	1.62140	-0.88862	7.10414	-5.86175	-0.89430	1.01642	1.59289	-0.72920	5.88749	-5.80762	-0.75558	2.36993	1.19566	-0.82361	5.58481	-5.46254	-0.00207	2.57359	1.49827	-2.34774	5.03027	-5.01051	0.65841	4.50318	1.15634	-1.20005	7.49536	-5.47750	0.22708	8.08382	1.01346
8	-0.40521	1.64147	7.06873	1.12979	-5.03880	0.31452	0.59297	1.31749	3.40847	2.48185	1.80168	0.21837	-0.27128	7.49563	-4.91589	0.07083	3.42417	1.99252	-0.33895	7.84275	-5.25392	0.30521	0.41705	1.95893	3.17531	7.78196	-4.56925	-1.19660	1.12475	2.01202	-2.86890	4.75801	-4.93153	3.50650	2.77173	1.55583	-0.30738	7.93605	-5.24481	-0.19038	1.97914	2.05042	-0.13883	6.91011	-5.57296	-0.14006	3.26492	1.61162	-0.24048	6.67201	-5.12851	0.67665	3.61296	1.83031	-1.97307	5.96136	-4.63970	1.31967	5.27807	1.73756	-0.68329	8.26072	-5.09267	0.98492	8.80349	1.46592
9	0.13203	1.67798	8.01847	1.10052	-4.62040	0.36879	1.33888	1.35216	4.46547	2.39365	2.17164	0.29941	0.27512	8.43450	-4.31959	0.83646	4.36455	2.41587	0.12716	8.74272	-5.04065	0.95748	1.28832	2.31027	3.70035	8.63501	-4.16856	-0.45426	2.31138	2.37034	-2.45378	5.66924	-4.36078	4.35703	4.26021	1.51771	0.32714	8.85424	-4.66283	0.58986	3.11672	2.48440	0.48505	7.97743	-5.27660	0.53307	4.29624	2.01655	0.37467	7.79340	-4.76735	1.41140	4.77781	2.14417	-1.54371	6.94784	-4.31579	2.04643	6.20020	2.29589	-0.10369	9.11181	-4.67148	1.77249	9.57380	1.98958
10	0.69552	1.70650	8.96381	1.06001	-4.27153	0.43964	2.11676	1.39287	5.60885	2.30310	2.48842	0.40178	0.84476	9.36294	-3.80964	1.62301	5.35734	2.76483	0.61552	9.61771	-4.93554	1.63047	2.26493	2.57635	4.22997	9.45469	-3.78605	0.32867	3.61950	2.71328	-2.00177	6.65674	-3.96442	5.26312	5.78647	1.52761	0.99040	9.79160	-4.20147	1.41434	4.37455	2.83602	1.12200	9.02693	-4.97169	1.24258	5.43477	2.33283	1.00103	8.86551	-4.44469	2.17442	6.02158	2.39436	-1.06790	7.91484	-4.08080	2.81364	7.23255	2.77062	0.52569	9.98333	-4.24951	2.56061	10.38793	2.47991
11	1.26254	1.72512	9.84123	1.00294	-4.05367	0.51717	2.89742	1.43680	6.78227	2.20986	2.68840	0.46914	1.41241	10.21184	-3.46263	2.40067	6.34037	2.99946	1.10472	10.40854	-4.98459	2.30818	3.32421	2.71946	4.74497	10.19056	-3.49810	1.12184	5.00436	2.93325	-1.52680	7.66778	-3.77850	6.18592	7.26036	1.57459	1.65157	10.67763	-3.92238	2.24723	5.67780	3.03565	1.74717	9.98613	-4.73585	1.96523	6.61446	2.50193	1.61319	9.82198	-4.22310	2.93532	7.28270	2.52268	-0.56424	8.79878	-3.96830	3.59162	8.31956	3.09266	1.17991	10.80781	-3.90956	3.32078	11.21658	2.81594
12	1.80802	1.73397	10.59915	0.92889	-3.99369	0.59213	3.65288	1.47988	7.91958	2.10705	2.73588	0.48327	1.95230	10.92982	-3.32001	3.14590	7.26291	3.09337	1.57281	11.06234	-5.17705	2.97465	4.43633	2.72181	5.22669	10.80993	-3.36171	1.89135	6.39546	2.96030	-1.04945	8.64410	-3.79501	7.08308	8.60008	1.63257	2.27925	11.45420	-3.83998	3.05424	6.94379	3.04557	2.33645	10.78738	-4.61945	2.68003	7.75020	2.51626	2.18562	10.62270	-4.13199	3.66624	8.48761	2.50064	-0.05754	9.55646	-3.98267	4.35091	9.39555	3.22042	1.82604	11.52538	-3.71538	4.02949	12.00433	2.93202
13	2.30885	1.73511	11.20715	0.84479	-4.07098	0.64504	4.35975	1.51742	8.96167	1.98534	2.63872	0.44870	2.44225	11.48927	-3.37339	3.84240	8.09361	3.04927	2.00062	11.55156	-5.44429	3.61575	5.57067	2.59718	5.65996	11.29966	-3.39117	2.60509	7.71599	2.78808	-0.59384	9.52758	-3.95829	7.91490	9.73614	1.68427	2.84717	12.08754	-3.91903	3.80659	8.10298	2.87935	2.87075	11.39126	-4.61516	3.37049	8.77295	2.40796	2.69690	11.25425	-4.16400	4.34513	9.57081	2.34663	0.42582	10.16749	-4.09343	5.06687	10.39968	3.16015	2.43004	12.09575	-3.68009	4.67056	12.69217	2.83558
14	2.74708	1.73222	11.65970	0.76337	-4.22608	0.65740	5.00119	1.54513	9.87029	1.83921	2.44018	0.38495	2.86611	11.88824	-3.56596	4.48062	8.82242	2.89599	2.37367	11.88253	-5.68923	4.22011	6.69598	2.38519	6.03519	11.66259	-3.55277	3.23721	8.90362	2.47252	-0.18404	10.27026	-4.17715	8.64942	10.62089	1.72461	3.33843	12.57102	-4.08684	4.48315	9.11396	2.59076	3.33753	11.79999	-4.66787	4.02549	9.65075	2.23358	3.13224	11.72467	-4.28436	4.95692	10.49434	2.11474	0.86166	10.63131	-4.23942	5.72219	11.28883	2.95919	2.96292	12.50671	-3.77113	5.23559	13.24186	2.58504
15	3.11173	1.73000	11.97242	0.69746	-4.38116	0.62344	5.56736	1.56011	10.63032	1.67264	2.20256	0.31964	3.21493	12.14652	-3.80734	5.05685	9.45274	2.68362	2.68421	12.08441	-5.82205	4.77893	7.77464	2.14156	6.34934	11.91132	-3.77580	3.77106	9.91767	2.10898	0.15931	10.84427	-4.35252	9.26568	11.23876	1.75263	3.74696	12.91900	-4.25716	5.07147	9.96454	2.25366	3.73041	12.05120	-4.70579	4.63865	10.38627	2.05876	3.48495	12.06039	-4.44323	5.49376	11.25313	1.87365	1.23040	10.96173	-4.34452	6.30706	12.04152	2.68844	3.40502	12.77294	-3.92203	5.72280	13.64359	2.26172
16	3.39950	1.73331	12.17415	0.65344	-4.46325	0.55297	6.05512	1.56177	11.24374	1.49997	1.98715	0.27696	3.48733	12.29674	-4.00070	5.57237	9.99099	2.47286	2.93263	12.19473	-5.78118	5.28537	8.76208	1.92797	6.60531	12.06529	-3.97563	4.19949	10.73719	1.79286	0.42156	11.24608	-4.41127	9.75495	11.60856	1.76826	4.07579	13.15711	-4.35607	5.56821	10.66280	1.93997	4.04835	12.19989	-4.66544	5.20711	11.00138	1.93354	3.75677	12.30006	-4.58716	5.95449	11.86737	1.68262	1.51910	11.18322	-4.34438	6.81841	12.65307	2.42181	3.74863	12.92421	-4.04739	6.13570	13.91026	1.94442
17	3.61432	1.74609	12.29840	0.62935	-4.42229	0.46815	6.46689	1.55208	11.72235	1.34074	1.83674	0.26368	3.68881	12.37432	-4.06876	6.03221	10.44317	2.31600	3.12733	12.25637	-5.54184	5.73412	9.61587	1.79671	6.81058	12.14776	-4.07770	4.52377	11.35917	1.58392	0.59603	11.49335	-4.32632	10.12005	11.77560	1.77111	4.33352	13.31419	-4.33732	5.97863	11.22623	1.70109	4.29517	12.29907	-4.50563	5.72968	11.51957	1.87612	3.95625	12.48095	-4.66814	6.34326	12.36844	1.57440	1.72307	11.32714	-4.20863	7.25885	13.12629	2.21991	3.99812	12.99249	-4.06629	6.48148	14.06683	1.69141
18	3.76575	1.77049	12.37582	0.61928	-4.24015	0.39750	6.80867	1.53515	12.08115	1.21252	1.76727	0.26900	3.83014	12.41161	-3.96988	6.44310	10.81636	2.24145	3.28211	12.31291	-5.12124	6.12090	10.30211	1.77718	6.97495	12.18021	-4.03444	4.75152	11.79709	1.49183	0.68514	11.61717	-4.11426	10.37258	11.79731	1.75609	4.53102	13.41539	-4.18292	6.31422	11.67264	1.55922	4.47856	12.38490	-4.21695	6.20450	11.95354	1.87682	4.09644	12.62954	-4.64952	6.66749	12.78396	1.55117	1.84602	11.42402	-3.94570	7.63473	13.46867	2.11660	4.16738	13.00661	-3.92643	6.76897	14.13866	1.53505
19	3.86619	1.80629	12.42720	0.61858	-3.93094	0.36277	7.08774	1.51600	12.33409	1.12688	1.76706	0.28308	3.92495	12.43526	-3.70240	6.81091	11.11964	2.24653	3.41122	12.39143	-4.58051	6.44255	10.79362	1.87113	7.10764	12.17709	-3.83301	4.89469	12.07563	1.48440	0.69915	11.65232	-3.82112	10.52938	11.72754	1.71259	4.67863	13.47452	-3.89762	6.58922	12.01586	1.50555	4.60801	12.46907	-3.82505	6.62771	12.30156	1.91077	4.19241	12.75893	-4.50761	6.93587	13.12912	1.58865	1.89891	11.49466	-3.59113	7.95318	13.69888	2.10455	4.27479	12.99156	-3.62004	7.00612	14.14496	1.47941
20	3.92754	1.85091	12.45847	0.62455	-3.53442	0.36023	7.31058	1.49912	12.49199	1.08696	1.80399	0.30824	3.98697	12.46170	-3.29809	7.13838	11.36188	2.30020	3.52455	12.48784	-4.01196	6.69744	11.07265	2.05192	7.21401	12.14344	-3.49356	4.96783	12.22080	1.50991	0.65306	11.62737	-3.50606	10.60878	11.60619	1.63262	4.78403	13.49029	-3.50521	6.81678	12.26536	1.50739	4.69218	12.53865	-3.38127	6.99363	12.55168	1.94843	4.25785	12.86587	-4.23423	7.15540	13.40565	1.64627	1.89727	11.54484	-3.19295	8.21921	13.84486	2.13765	4.33795	12.96625	-3.18640	7.19778	14.09888	1.50151
21	3.95881	1.89964	12.46053	0.63432	-3.10474	0.36999	7.48143	1.48722	12.56158	1.08731	1.84089	0.34890	4.02699	12.49121	-2.81064	7.42399	11.54627	2.35840	3.62530	12.57030	-3.50740	6.88575	11.13979	2.27163	7.29388	12.07560	-3.06233	4.98654	12.25126	1.52118	0.56374	11.55788	-3.22675	10.62805	11.45668	1.52298	4.85096	13.45082	-3.04633	7.00559	12.42712	1.52483	4.73820	12.56447	-2.94516	7.29561	12.69018	1.96357	4.30160	12.93062	-3.84287	7.32861	13.60419	1.68327	1.85800	11.56509	-2.80199	8.43420	13.92966	2.15825	4.37065	12.93874	-2.69918	7.34453	14.00905	1.56391
22	3.96563	1.94666	12.41455	0.64475	-2.69752	0.38793	7.60167	1.48085	12.54562	1.11713	1.85202	0.39807	4.05108	12.50615	-2.30455	7.66205	11.66446	2.38487	3.71112	12.59448	-3.12367	7.00957	11.01919	2.47724	7.34257	11.96423	-2.60203	4.96506	12.17532	1.49297	0.44812	11.44664	-3.02997	10.60154	11.28898	1.41055	4.87995	13.34200	-2.57146	7.15759	12.50455	1.52558	4.75233	12.51627	-2.56837	7.52677	12.70995	1.94207	4.32697	12.92568	-3.37126	7.45308	13.70934	1.67416	1.79584	11.53365	-2.46415	8.59576	13.96158	2.12648	4.38266	12.90184	-2.24225	7.44359	13.87724	1.63428
23	3.95138	1.98622	12.29993	0.65399	-2.35780	0.42974	7.67079	1.47890	12.44447	1.16314	1.83304	0.43979	4.06185	12.47863	-1.84230	7.84444	11.69726	2.36470	3.77682	12.52063	-2.87029	7.07335	10.75412	2.62874	7.35424	11.79836	-2.17839	4.91372	11.99502	1.42855	0.32221	11.28840	-2.94613	10.54043	11.10487	1.33737	4.87082	13.15209	-2.13058	7.26836	12.49862	1.49414	4.73978	12.37478	-2.28395	7.68226	12.61319	1.89032	4.33349	12.82879	-2.87421	7.52369	13.70712	1.61943	1.72207	11.42307	-2.21148	8.69932	13.93425	2.03455	4.38112	12.83459	-1.88289	7.49155	13.69580	1.69956
