	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_5_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0002_6_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0003_2_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_2_CINE_D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_09_CR021_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
25	4.45569	2.75079	2.97046	2.23886	4.40088	2.09135	-9.56797	1.81393	4.93988	4.05110	-4.66422	1.66276	1.19086	2.14316	-2.56249	1.58213	-0.50041	5.17836	8.31896	-9.97361	6.81007	-6.15141	0.71235	-2.25879	3.28992	3.86978	2.51398	-11.54772	2.44200	-5.80210	5.24878	-0.79346	2.88472	2.09477	6.04516	-9.65601	4.10860	-5.49080	1.42254	-1.92759	0.42748	2.10934	2.54396	-10.86127	9.89379	-4.27030	1.51540	-3.45432	-1.80482	5.92537	4.93341	-9.59721	5.67883	-1.75188	-0.77720	-3.30541	4.26437	2.93668	0.79172	-12.63515	10.43384	-2.37625	3.16347	-0.36749	0.30873	5.09338	3.55416	-9.34809	10.02737	-5.23431	-1.57321	-2.70927	7.55758	-2.66357	3.53795	-9.35793	-2.25393	2.68393	4.85596	-6.82952	7.97854	-3.32101	3.06929	-1.45027	7.84821	-6.59190	-0.79319	-3.55686	3.73042	3.84407	6.95603	-9.63712	3.94463	1.51753	5.25704	-5.90539	5.04390	3.05589	3.50225	-9.46659	12.96948	-5.65228	-0.07963	-5.80143
26	4.05524	2.77828	3.07829	2.18606	4.54234	2.18524	-9.22465	1.91459	4.58749	3.94969	-4.49943	1.59190	1.18526	2.27983	-2.30149	1.47249	-1.15849	5.24477	8.61966	-9.67099	6.34465	-5.84917	0.64713	-2.00363	3.09307	4.15750	2.40237	-11.37197	2.15000	-5.64958	5.25613	-0.65046	2.38465	1.98880	6.31966	-9.25670	3.80003	-5.57474	1.45921	-1.59379	0.16332	2.06063	2.69366	-10.57301	9.41554	-4.20668	1.68951	-3.22082	-2.18883	5.75328	5.13452	-9.15636	5.04698	-1.72977	-0.47674	-2.93706	4.01703	3.01722	1.07617	-12.60155	10.03776	-2.18829	3.32610	-0.31343	-0.38492	5.38474	3.59644	-8.87978	9.74184	-5.34142	-1.59606	-2.28525	7.15008	-2.19262	3.21725	-9.03609	-2.52246	2.85443	4.91588	-6.68573	7.73897	-3.30625	3.46308	-1.46628	7.51410	-6.26901	-1.21478	-3.14666	2.99486	3.98872	7.27862	-9.34141	3.03585	1.27832	5.64941	-5.28507	4.00796	3.40375	3.60443	-8.83712	12.30094	-4.87938	-0.70100	-5.39747
27	3.63500	2.83336	3.06707	2.13680	4.70039	2.27438	-8.77697	1.98659	4.23675	3.83025	-4.40642	1.52649	1.19138	2.41561	-1.98331	1.35631	-1.87661	5.18746	8.95435	-9.25293	5.86868	-5.60260	0.53327	-1.65921	2.88166	4.25343	2.38157	-11.11091	1.87164	-5.56479	5.29158	-0.49435	1.86306	1.83490	6.54781	-8.75343	3.48823	-5.61150	1.47737	-1.28726	-0.16334	1.90719	2.82824	-10.13659	8.91270	-4.22938	1.86223	-2.89821	-2.58766	5.51841	5.33230	-8.65993	4.38155	-1.82090	-0.12050	-2.50577	3.69869	2.98443	1.29043	-12.33812	9.62019	-2.13555	3.54393	-0.17936	-1.11160	5.44654	3.76308	-8.29634	9.44832	-5.44910	-1.56802	-1.89267	6.72122	-1.84609	3.05118	-8.74267	-2.82778	2.90224	4.93245	-6.37762	7.47819	-3.33432	3.70789	-1.30269	7.14588	-6.02612	-1.53805	-2.74285	2.22728	4.00691	7.51970	-8.82533	2.14064	0.96901	6.08520	-4.67664	2.98214	3.64035	3.71836	-8.15311	11.58388	-4.28999	-1.27593	-4.87072
28	3.19802	2.91468	2.96505	2.09533	4.88794	2.35328	-8.27344	2.02062	3.89035	3.69661	-4.36343	1.45868	1.22444	2.53526	-1.64966	1.23537	-2.64850	5.05629	9.30214	-8.74862	5.38513	-5.39842	0.40369	-1.27080	2.65068	4.18257	2.44356	-10.77563	1.60778	-5.54805	5.37017	-0.33950	1.33987	1.64344	6.80282	-8.24508	3.17475	-5.56642	1.49039	-1.05619	-0.54617	1.67201	2.99749	-9.62910	8.39865	-4.29847	2.05601	-2.55530	-2.99581	5.25842	5.55336	-8.17644	3.68980	-1.98214	0.32952	-2.09266	3.31837	2.87038	1.41874	-11.87008	9.18829	-2.18072	3.83032	-0.01750	-1.85335	5.32238	4.07275	-7.67651	9.15500	-5.53150	-1.49964	-1.55733	6.27868	-1.65364	3.05951	-8.47158	-3.16086	2.83608	4.93998	-5.95532	7.20456	-3.37676	3.77018	-0.96211	6.74973	-5.85722	-1.73974	-2.38358	1.44040	3.91525	7.71293	-8.14780	1.27629	0.67542	6.51415	-4.12723	1.97658	3.80202	3.83787	-7.45786	10.82632	-3.89460	-1.76650	-4.26167
29	2.74621	3.01723	2.81521	2.06477	5.11494	2.41794	-7.77303	2.02301	3.54721	3.55248	-4.33741	1.38310	1.28801	2.64205	-1.33922	1.11938	-3.46218	4.90969	9.65403	-8.21200	4.89357	-5.21076	0.28832	-0.88884	2.39507	3.99491	2.57841	-10.39889	1.35574	-5.57935	5.49341	-0.20263	0.83109	1.43893	7.12970	-7.81557	2.85881	-5.40982	1.48917	-0.92006	-0.97380	1.38620	3.24991	-9.13809	7.88249	-4.36015	2.27277	-2.25104	-3.40701	5.01616	5.81250	-7.76861	2.97909	-2.16602	0.88396	-1.75646	2.88777	2.70677	1.49728	-11.27450	8.74874	-2.27440	4.18183	0.12376	-2.59520	5.09136	4.50440	-7.09176	8.86376	-5.56101	-1.42321	-1.28167	5.82750	-1.60909	3.24179	-8.22691	-3.51402	2.68178	4.98054	-5.49203	6.92400	-3.39606	3.67468	-0.50791	6.33026	-5.74064	-1.83425	-2.08582	0.64611	3.74909	7.90781	-7.39848	0.45494	0.48451	6.87543	-3.67168	0.99645	3.93225	3.94747	-6.78787	10.03315	-3.67589	-2.14654	-3.62155
30	2.28122	3.13370	2.66832	2.04962	5.37655	2.46401	-7.32774	2.00953	3.20395	3.40128	-4.29170	1.30150	1.36821	2.74717	-1.07580	1.02148	-4.30046	4.80634	10.00137	-7.70287	4.39147	-5.00736	0.20478	-0.55575	2.11125	3.75403	2.77084	-10.02311	1.11086	-5.62407	5.64544	-0.09618	0.34739	1.25889	7.52336	-7.50988	2.53977	-5.12617	1.45008	-0.87019	-1.43207	1.09323	3.60202	-8.73420	7.37050	-4.35892	2.48438	-2.01473	-3.81403	4.83393	6.09740	-7.47240	2.25818	-2.32507	1.50984	-1.51600	2.42096	2.52587	1.58494	-10.65392	8.30975	-2.36798	4.56614	0.22155	-3.32568	4.84840	5.00044	-6.59015	8.57120	-5.50962	-1.38344	-1.05145	5.37059	-1.67724	3.57510	-8.01794	-3.88111	2.48053	5.07717	-5.05711	6.64040	-3.35389	3.48127	-0.03604	5.88983	-5.64849	-1.86561	-1.84232	-0.14416	3.55642	8.14146	-6.66799	-0.31465	0.46629	7.11416	-3.33125	0.04284	4.07313	4.03034	-6.17212	9.20777	-3.59543	-2.41079	-2.99691
31	1.80517	3.25624	2.57501	2.05587	5.65004	2.48836	-6.97168	1.99506	2.85616	3.24590	-4.19205	1.22427	1.43565	2.85545	-0.86494	0.94641	-5.14285	4.79912	10.32787	-7.27171	3.87574	-4.75500	0.15210	-0.29652	1.79813	3.52284	2.99929	-9.68675	0.86777	-5.63973	5.79204	-0.02250	-0.10584	1.14409	7.93590	-7.33019	2.21942	-4.71863	1.34821	-0.88129	-1.90690	0.84997	4.02330	-8.45421	6.86750	-4.24905	2.64144	-1.84432	-4.20904	4.74787	6.37048	-7.29251	1.53792	-2.41471	2.13353	-1.35223	1.93353	2.36094	1.72884	-10.10279	7.88084	-2.42079	4.92851	0.28118	-4.03652	4.68224	5.48572	-6.19310	8.27016	-5.35215	-1.42294	-0.84656	4.90986	-1.80307	4.01383	-7.85299	-4.25726	2.28431	5.22097	-4.69875	6.35587	-3.21652	3.24882	0.36428	5.42857	-5.55322	-1.88895	-1.63098	-0.91906	3.39054	8.42100	-6.02527	-1.02549	0.66152	7.19697	-3.11752	-0.88638	4.25973	4.07627	-5.63431	8.35290	-3.60068	-2.57630	-2.42049
32	1.32107	3.37790	2.57795	2.08836	5.90030	2.49133	-6.71799	1.98571	2.49938	3.08871	-4.01060	1.16769	1.45399	2.96011	-0.69830	0.88672	-5.96824	4.93001	10.60744	-6.94982	3.34399	-4.42429	0.10998	-0.11545	1.45765	3.35076	3.23934	-9.41503	0.62129	-5.58263	5.88621	0.02668	-0.52704	1.12649	8.30233	-7.24904	1.90203	-4.20673	1.17012	-0.92708	-2.38635	0.71776	4.44466	-8.29766	6.37761	-4.00224	2.69237	-1.71815	-4.58446	4.78436	6.58185	-7.20995	0.83072	-2.39580	2.66218	-1.22603	1.44157	2.24571	1.93963	-9.68028	7.46984	-2.40060	5.21048	0.32376	-4.72158	4.65897	5.89094	-5.90198	7.95160	-5.07086	-1.57068	-0.64944	4.44698	-1.92143	4.49514	-7.73602	-4.63832	2.14590	5.37607	-4.43854	6.07113	-2.95890	3.00767	0.64075	4.94538	-5.43116	-1.95169	-1.42866	-1.66729	3.30243	8.72362	-5.50931	-1.67169	1.07736	7.11729	-3.03430	-1.79599	4.51705	4.08526	-5.19401	7.47105	-3.63275	-2.67676	-1.90941
33	0.83291	3.49342	2.70602	2.14724	6.09003	2.47776	-6.56236	1.97825	2.12998	2.93156	-3.72811	1.14672	1.39036	3.04768	-0.56163	0.83271	-6.75745	5.22407	10.81036	-6.74712	2.79548	-3.99377	0.04736	-0.00232	1.09452	3.27070	3.46549	-9.21764	0.36711	-5.41414	5.88083	0.06375	-0.91650	1.22084	8.56906	-7.22909	1.59258	-3.61788	0.91733	-0.98942	-2.86150	0.74641	4.78658	-8.23805	5.90442	-3.60988	2.60136	-1.61064	-4.93382	4.95782	6.68572	-7.19463	0.14878	-2.23730	3.01271	-1.10035	0.96067	2.21258	2.18450	-9.39926	7.07992	-2.28196	5.36545	0.37196	-5.37599	4.81649	6.17027	-5.70964	7.60653	-4.65937	-1.83690	-0.44875	3.98397	-1.96627	4.94915	-7.66643	-5.02018	2.10668	5.49560	-4.27481	5.78576	-2.56822	2.75170	0.78845	4.43963	-5.26436	-2.08212	-1.22120	-2.37797	3.33365	9.00760	-5.13109	-2.24871	1.69135	6.89001	-3.07639	-2.69279	4.85794	4.06607	-4.86419	6.56512	-3.63427	-2.75415	-1.46775
34	0.34521	3.59969	2.97238	2.22592	6.18919	2.45652	-6.48993	1.96566	1.74593	2.77588	-3.33555	1.16663	1.22323	3.10502	-0.44149	0.78336	-7.49461	5.68445	10.91335	-6.65678	2.23190	-3.45254	-0.06657	0.05894	0.71506	3.30518	3.65020	-9.09209	0.10249	-5.10675	5.73963	0.09968	-1.27498	1.42289	8.71297	-7.24033	1.29569	-2.97810	0.60013	-1.05867	-3.32621	0.96335	4.98792	-8.24209	5.45094	-3.08168	2.35818	-1.50374	-5.25261	5.26985	6.65450	-7.21863	-0.49772	-1.92086	3.13586	-0.95573	0.50509	2.28927	2.39805	-9.23238	6.70953	-2.04666	5.36496	0.44182	-5.99622	5.16831	6.30742	-5.61032	7.22721	-4.12376	-2.21347	-0.23993	3.52359	-1.87895	5.31047	-7.64133	-5.39867	2.19115	5.53425	-4.18862	5.49870	-2.04647	2.44959	0.84054	3.91231	-5.04190	-2.28643	-1.00684	-3.04089	3.51117	9.22619	-4.88134	-2.75417	2.46015	6.54227	-3.22821	-3.58458	5.28175	4.03267	-4.64709	5.63930	-3.55682	-2.84962	-1.09098
35	-0.13748	3.69557	3.37554	2.31208	6.18166	2.43829	-6.48319	1.94363	1.34730	2.62263	-2.83512	1.22055	0.94640	3.12413	-0.32928	0.74736	-8.16738	6.29297	10.90535	-6.66229	1.65778	-2.80176	-0.25554	0.08543	0.32585	3.47227	3.76549	-9.02998	-0.17328	-4.64980	5.44236	0.14304	-1.60342	1.71372	8.74547	-7.26896	1.01558	-2.30767	0.23196	-1.13200	-3.77679	1.37152	5.02251	-8.28566	5.01952	-2.44238	1.97914	-1.39204	-5.53857	5.71005	6.48517	-7.26539	-1.10164	-1.44454	3.02584	-0.79508	0.08686	2.49441	2.50740	-9.13287	6.35412	-1.68697	5.20144	0.53916	-6.58087	5.70959	6.31136	-5.60237	6.80780	-3.47994	-2.67803	-0.02437	3.06933	-1.61618	5.52946	-7.65848	-5.77033	2.41044	5.45441	-4.15136	5.20896	-1.41140	2.06596	0.84708	3.36645	-4.75953	-2.55550	-0.79249	-3.64761	3.84393	9.34527	-4.74334	-3.18893	3.32822	6.10643	-3.46428	-4.47821	5.77554	4.00165	-4.53335	4.69980	-3.36718	-2.99364	-0.77151
36	-0.61093	3.78132	3.90164	2.39164	6.06855	2.43246	-6.52752	1.91356	0.93622	2.47210	-2.23982	1.29471	0.56873	3.10354	-0.22206	0.73535	-8.76686	7.01622	10.78705	-6.74268	1.08007	-2.05476	-0.53314	0.09411	-0.06723	3.78631	3.78865	-9.02287	-0.45885	-4.05293	4.98718	0.19986	-1.90339	2.06729	8.70129	-7.31536	0.75593	-1.62244	-0.17294	-1.21095	-4.21183	1.95152	4.90219	-8.35966	4.61133	-1.72572	1.49973	-1.28173	-5.79174	6.25813	6.19543	-7.32970	-1.65951	-0.82081	2.71095	-0.63743	-0.28524	2.83454	2.46072	-9.06108	6.00817	-1.20959	4.88843	0.66037	-7.13105	6.42085	6.20620	-5.68419	6.34448	-2.74953	-3.19800	0.19069	2.62506	-1.15674	5.58104	-7.71753	-6.13346	2.76730	5.23384	-4.13544	4.91592	-0.69482	1.58147	0.85285	2.80693	-4.41701	-2.87777	-0.58536	-4.19326	4.32074	9.35866	-4.70397	-3.55802	4.23559	5.61671	-3.75188	-5.37710	6.31788	3.99082	-4.50588	3.75453	-3.05056	-3.19862	-0.50301
37	-1.07144	3.85777	4.52708	2.45295	5.86668	2.44563	-6.61239	1.88164	0.51644	2.32377	-1.57125	1.37492	0.10990	3.04632	-0.12017	0.75128	-9.28735	7.81232	10.56798	-6.87534	0.50669	-1.23533	-0.90051	0.10016	-0.45931	4.25471	3.70860	-9.06572	-0.75106	-3.34407	4.39023	0.27284	-2.17782	2.45856	8.61922	-7.38532	0.51957	-0.93708	-0.60231	-1.29631	-4.63198	2.66622	4.66698	-8.46466	4.22513	-0.96722	0.96204	-1.18410	-6.01470	6.88733	5.81264	-7.40954	-2.17189	-0.07128	2.23234	-0.50332	-0.60675	3.30334	2.24469	-9.00097	5.66674	-0.63706	4.45327	0.79986	-7.64954	7.27068	6.02011	-5.84829	5.83510	-1.95670	-3.73357	0.39327	2.19440	-0.50330	5.46601	-7.81838	-6.48830	3.25529	4.87735	-4.12521	4.61938	0.06181	1.00341	0.88364	2.23967	-4.01525	-3.24735	-0.38712	-4.67743	4.91020	9.29217	-4.75733	-3.87142	5.12556	5.10756	-4.05413	-6.27936	6.88404	4.01681	-4.54380	2.81248	-2.61030	-3.45849	-0.28058
38	-1.51598	3.92556	5.22181	2.48910	5.60331	2.48159	-6.72933	1.85490	0.09266	2.17633	-0.85651	1.44971	-0.40496	2.95653	-0.02334	0.79049	-9.72540	8.63557	10.26373	-7.03761	-0.05506	-0.37395	-1.34421	0.11430	-0.84691	4.87484	3.52887	-9.15691	-1.04543	-2.56135	3.68042	0.36080	-2.43153	2.87045	8.52503	-7.48090	0.30760	-0.26845	-1.04617	-1.38310	-5.03985	3.46831	4.36688	-8.59996	3.85605	-0.20027	0.40394	-1.10653	-6.21323	7.56809	5.36392	-7.49764	-2.64341	0.77686	1.62713	-0.40195	-0.87784	3.88262	1.88373	-8.95888	5.32655	-0.00564	3.92556	0.95899	-8.13981	8.21868	5.77753	-6.07776	5.27843	-1.12568	-4.24390	0.57170	1.78011	0.32141	5.20444	-7.95821	-6.83636	3.85589	4.42231	-4.12196	4.31923	0.81354	0.36319	0.94516	1.67054	-3.55599	-3.66190	-0.19378	-5.10320	5.56421	9.19695	-4.90366	-4.14421	5.95153	4.61453	-4.33482	-7.17757	7.45009	4.09181	-4.62362	1.88315	-2.06422	-3.75366	-0.09897
39	-1.94253	3.98464	5.95287	2.49789	5.30935	2.54051	-6.86901	1.83744	-0.32997	2.02784	-0.12478	1.51085	-0.94946	2.83780	0.07153	0.84459	-10.07915	9.44054	9.89216	-7.20712	-0.59942	0.49661	-1.83735	0.14156	-1.22843	5.63201	3.26777	-9.29662	-1.33670	-1.74312	2.89110	0.46033	-2.67092	3.29745	8.42310	-7.59526	0.11860	0.36535	-1.49621	-1.46008	-5.43996	4.30870	4.04529	-8.75526	3.49530	0.54350	-0.14399	-1.04703	-6.39654	8.27040	4.87292	-7.57833	-3.08162	1.69134	0.92641	-0.32965	-1.10272	4.54396	1.42562	-8.94981	4.98633	0.63958	3.33028	1.14853	-8.60604	9.21709	5.49911	-6.34686	4.67382	-0.27841	-4.69574	0.72099	1.38391	1.28037	4.82670	-8.12958	-7.17929	4.54030	3.92857	-4.13858	4.01496	1.51928	-0.29454	1.03006	1.10454	-3.04303	-4.11663	0.00181	-5.47542	6.22745	9.13264	-5.14477	-4.39540	6.68193	4.17596	-4.56617	-8.05917	7.99424	4.22239	-4.71974	0.97606	-1.43887	-4.05792	0.04874
40	-2.35005	4.03443	6.68835	2.48027	5.01286	2.61714	-7.01918	1.83015	-0.74643	1.87644	0.59574	1.55286	-1.49698	2.69455	0.16970	0.90715	-10.34909	10.18723	9.46921	-7.36126	-1.12251	1.34384	-2.34152	0.18159	-1.60428	6.49858	2.95564	-9.48370	-1.61954	-0.92190	2.05287	0.56955	-2.90278	3.74576	8.29704	-7.71279	-0.05139	0.95046	-1.94499	-1.51508	-5.83822	5.14331	3.73224	-8.91068	3.13075	1.23421	-0.65573	-0.99559	-6.57654	8.96475	4.36328	-7.63058	-3.49500	2.63319	0.16555	-0.27817	-1.28880	5.25141	0.92367	-8.98252	4.64640	1.24883	2.69137	1.38401	-9.05400	10.21226	5.20669	-6.62497	4.02182	0.56688	-5.06756	0.84438	1.00690	2.32888	4.36476	-8.32012	-7.51745	5.27408	3.45973	-4.18776	3.70550	2.14782	-0.92497	1.12786	0.54524	-2.48118	-4.60198	0.20738	-5.79986	6.85298	9.14205	-5.47458	-4.64569	7.30498	3.82940	-4.73488	-8.90643	8.49601	4.41061	-4.80628	0.10009	-0.76476	-4.34284	0.17105
41	-2.73840	4.07399	7.40156	2.43796	4.73450	2.70035	-7.16463	1.83345	-1.15227	1.72130	1.27989	1.57270	-2.01935	2.53339	0.27603	0.97659	-10.53996	10.84623	9.00735	-7.47785	-1.62250	2.13711	-2.80942	0.22914	-1.97645	7.43627	2.62955	-9.71349	-1.88939	-0.12387	1.19238	0.69044	-3.13366	4.23111	8.11748	-7.81419	-0.20864	1.48186	-2.38293	-1.54185	-6.24073	5.93773	3.44648	-9.04362	2.74832	1.84587	-1.10564	-0.93945	-6.76623	9.62284	3.86527	-7.63584	-3.89168	3.55646	-0.60569	-0.24270	-1.44580	5.96604	0.42395	-9.05199	4.30761	1.77424	2.03771	1.67862	-9.49119	11.15030	4.92530	-6.88164	3.32540	1.39522	-5.34640	0.94917	0.64981	3.42377	3.84322	-8.51299	-7.84937	6.01966	3.06983	-4.27301	3.38932	2.68154	-1.49313	1.23255	-0.00546	-1.87530	-5.10265	0.42807	-6.08334	7.41758	9.22810	-5.86951	-4.91456	7.83160	3.60213	-4.84155	-9.69675	8.93562	4.65530	-4.85992	-0.73702	-0.07420	-4.57772	0.27634
42	-3.10828	4.10188	8.07384	2.37163	4.48724	2.77565	-7.29033	1.84913	-1.54417	1.56366	1.90733	1.57003	-2.48553	2.36319	0.39225	1.05516	-10.66133	11.40195	8.51771	-7.53938	-2.09956	2.85031	-3.18908	0.27385	-2.34753	8.40003	2.32752	-9.97713	-2.14328	0.62930	0.33730	0.82646	-3.36999	4.77453	7.85343	-7.88295	-0.36185	1.96357	-2.79487	-1.54351	-6.65234	6.66828	3.20157	-9.13722	2.33376	2.35848	-1.46530	-0.86826	-6.97780	10.22014	3.41915	-7.58681	-4.27944	4.41188	-1.32396	-0.22223	-1.58462	6.65153	-0.03893	-9.14195	3.97038	2.18084	1.40444	2.03610	-9.92586	11.98631	4.68079	-7.09162	2.59080	2.19389	-5.52207	1.04085	0.31217	4.53229	3.27684	-8.69103	-8.17208	6.73835	2.79892	-4.38842	3.06472	3.11705	-1.97794	1.34465	-0.54717	-1.23141	-5.59578	0.66372	-6.33388	7.92382	9.35439	-6.28904	-5.21797	8.29307	3.50332	-4.89558	-10.40434	9.29583	4.95221	-4.86286	-1.52908	0.59936	-4.72810	0.37089
