	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
17	0.14217	0.08865	0.63786	0.19564	0.30634	0.22643	0.21522	0.05878	0.75528	0.13326	0.15006	0.07812	0.19165	0.53367	0.12996	0.21492	0.46525	0.55981	0.02517	0.29052	0.51366	0.22459	0.93060	0.20011	0.06627	0.64879	0.18131	0.19589	0.69707	0.16331	0.12115	0.58512	0.28453	0.16196	0.51547	0.18144	-0.03328	0.48240	0.64121	0.23219	0.90029	0.21342	0.13982	0.69587	0.56962	0.31528	0.88681	0.27138	0.24748	0.79472	0.03506	0.17405	0.65598	0.11845	0.21015	0.79686	0.11697	0.20735	0.82798	-0.04232	0.16056	0.84076	0.13219
18	0.10944	0.08964	0.57697	0.19706	0.34433	0.23533	0.18762	0.05214	0.70982	0.12917	0.19208	0.07871	0.17313	0.49470	0.15724	0.18122	0.38288	0.61223	-0.00917	0.22817	0.55228	0.18935	0.84573	0.25041	0.03680	0.58845	0.20383	0.15707	0.65359	0.18631	0.09158	0.53462	0.32668	0.14870	0.48055	0.21205	-0.06903	0.41268	0.68119	0.19772	0.84964	0.23449	0.09463	0.61452	0.63222	0.27661	0.85495	0.32881	0.21702	0.76008	0.08853	0.14550	0.60765	0.15321	0.18727	0.74974	0.16627	0.17217	0.78766	-0.01621	0.13906	0.76003	0.17054
19	0.07780	0.08837	0.50997	0.19389	0.37712	0.23960	0.15466	0.04571	0.65396	0.12526	0.23438	0.08055	0.14720	0.44766	0.18308	0.15218	0.30049	0.65446	-0.04046	0.17012	0.58354	0.15600	0.74713	0.29740	0.00708	0.52605	0.22391	0.11646	0.60110	0.20918	0.06009	0.47820	0.36419	0.12448	0.43777	0.24509	-0.09469	0.34416	0.70945	0.15927	0.78415	0.25636	0.05321	0.52676	0.67889	0.23174	0.80731	0.38380	0.18063	0.71572	0.14263	0.11560	0.55003	0.18689	0.15807	0.68905	0.21548	0.14034	0.73492	0.01019	0.11659	0.67281	0.21011
20	0.04786	0.08428	0.44082	0.18700	0.40505	0.23946	0.12019	0.03818	0.59103	0.12129	0.27642	0.08280	0.11578	0.39539	0.20771	0.12682	0.22250	0.68652	-0.06670	0.11808	0.60890	0.12184	0.64262	0.33992	-0.01901	0.46492	0.24281	0.08206	0.54251	0.23232	0.02981	0.41986	0.39654	0.09516	0.38899	0.28109	-0.11205	0.27919	0.72794	0.11874	0.70862	0.27926	0.01629	0.43741	0.70974	0.18216	0.74685	0.43465	0.14342	0.66384	0.19614	0.08567	0.48705	0.21955	0.12628	0.61879	0.26399	0.10924	0.67339	0.03666	0.09206	0.58520	0.25032
21	0.02009	0.07732	0.37293	0.17777	0.42877	0.23545	0.08819	0.03014	0.52426	0.11664	0.31755	0.08462	0.08094	0.34103	0.23152	0.10364	0.15166	0.70914	-0.08499	0.07255	0.62994	0.08633	0.53858	0.37724	-0.03868	0.40699	0.26156	0.05635	0.48170	0.25574	0.00264	0.36269	0.42387	0.06738	0.33595	0.32010	-0.12362	0.21899	0.73925	0.07661	0.62855	0.30274	-0.01682	0.35083	0.72626	0.13383	0.67616	0.47990	0.10966	0.60681	0.24805	0.05708	0.42271	0.25163	0.09590	0.54312	0.31122	0.07782	0.60766	0.06328	0.06603	0.50183	0.29027
22	-0.00500	0.06865	0.30880	0.16743	0.44912	0.22831	0.05991	0.02338	0.45679	0.11067	0.35710	0.08543	0.04486	0.28722	0.25489	0.08268	0.08936	0.72364	-0.09368	0.03332	0.64809	0.05253	0.43903	0.40910	-0.05283	0.35322	0.28094	0.03622	0.42279	0.27912	-0.02114	0.30869	0.44695	0.04311	0.28119	0.36171	-0.13178	0.16454	0.74592	0.03274	0.54910	0.32582	-0.04625	0.27047	0.73091	0.09162	0.59848	0.51852	0.08044	0.54683	0.29762	0.02986	0.36022	0.28360	0.06807	0.46602	0.35664	0.04804	0.54162	0.09051	0.04002	0.42543	0.32899
23	-0.02681	0.06056	0.24990	0.15669	0.46701	0.21884	0.03485	0.01834	0.39110	0.10350	0.39451	0.08509	0.01148	0.23561	0.27807	0.06487	0.03633	0.73177	-0.09495	0.00036	0.66434	0.02344	0.34648	0.43576	-0.06373	0.30383	0.30150	0.01906	0.36817	0.30194	-0.04274	0.25871	0.46701	0.02180	0.22726	0.40532	-0.13837	0.11647	0.74999	-0.01062	0.47355	0.34735	-0.07086	0.19825	0.72661	0.05642	0.51791	0.54992	0.05399	0.48573	0.34437	0.00447	0.30142	0.31565	0.04231	0.39045	0.39973	0.02215	0.47789	0.11902	0.01552	0.35708	0.36578
24	-0.04490	0.05472	0.19682	0.14580	0.48328	0.20778	0.01234	0.01432	0.32864	0.09587	0.42941	0.08386	-0.01491	0.18697	0.30128	0.05004	-0.00723	0.73548	-0.09387	-0.02628	0.67934	0.00054	0.26261	0.45792	-0.07155	0.25839	0.32364	0.00391	0.31843	0.32387	-0.06303	0.21277	0.48538	0.00324	0.17566	0.45024	-0.14367	0.07480	0.75284	-0.04850	0.40297	0.36648	-0.09033	0.13493	0.71637	0.02639	0.43834	0.57400	0.02861	0.42492	0.38796	-0.01826	0.24694	0.34785	0.01875	0.31796	0.44009	-0.00033	0.41810	0.14947	-0.00686	0.29651	0.40028
25	-0.05928	0.05085	0.14958	0.13480	0.49872	0.19573	-0.00783	0.01140	0.26993	0.08850	0.46163	0.08221	-0.03289	0.14157	0.32475	0.03616	-0.04171	0.73662	-0.09450	-0.04698	0.69349	-0.01478	0.18853	0.47652	-0.07567	0.21631	0.34773	-0.00975	0.27344	0.34487	-0.08109	0.17040	0.50320	-0.01227	0.12704	0.49573	-0.14735	0.03933	0.75524	-0.07655	0.33741	0.38301	-0.10578	0.08064	0.70283	-0.00049	0.36225	0.59111	0.00517	0.36498	0.42806	-0.03798	0.19665	0.38024	-0.00245	0.24935	0.47752	-0.02162	0.36317	0.18231	-0.02718	0.24254	0.43249
26	-0.07030	0.04795	0.10795	0.12378	0.51406	0.18320	-0.02552	0.01025	0.21504	0.08180	0.49121	0.08074	-0.04356	0.09946	0.34883	0.02132	-0.06806	0.73680	-0.09767	-0.06279	0.70736	-0.02193	0.12494	0.49249	-0.07673	0.17718	0.37409	-0.02160	0.23286	0.36525	-0.09590	0.13127	0.52123	-0.02515	0.08179	0.54100	-0.14957	0.00982	0.75773	-0.09347	0.27686	0.39743	-0.11798	0.03518	0.68798	-0.02556	0.29083	0.60202	-0.01466	0.30606	0.46434	-0.05532	0.15034	0.41293	-0.02128	0.18505	0.51199	-0.04244	0.31322	0.21776	-0.04486	0.19366	0.46267
27	-0.07838	0.04596	0.07155	0.11277	0.52990	0.17062	-0.04063	0.01124	0.16409	0.07602	0.51829	0.07991	-0.04821	0.06053	0.37384	0.00549	-0.08761	0.73731	-0.10273	-0.07490	0.72165	-0.02247	0.07213	0.50673	-0.07714	0.14082	0.40308	-0.03136	0.19639	0.38559	-0.10752	0.09560	0.53981	-0.03595	0.04047	0.58519	-0.15167	-0.01407	0.76084	-0.10050	0.22120	0.41066	-0.12695	-0.00199	0.67316	-0.04928	0.22470	0.60772	-0.03087	0.24874	0.49644	-0.06981	0.10766	0.44603	-0.03718	0.12540	0.54357	-0.06071	0.26766	0.25575	-0.05912	0.14887	0.49123
28	-0.08411	0.04503	0.03979	0.10187	0.54676	0.15840	-0.05349	0.01391	0.11742	0.07139	0.54306	0.07993	-0.04800	0.02447	0.40005	-0.01068	-0.10194	0.73911	-0.10958	-0.08430	0.73700	-0.01959	0.02957	0.52011	-0.07969	0.10696	0.43512	-0.03976	0.16380	0.40666	-0.11604	0.06364	0.55901	-0.04502	0.00361	0.62748	-0.15522	-0.03301	0.76519	-0.09980	0.17013	0.42380	-0.13226	-0.03196	0.65934	-0.07175	0.16447	0.60930	-0.04504	0.19409	0.52398	-0.07994	0.06830	0.47950	-0.04903	0.07059	0.57238	-0.07446	0.22587	0.29609	-0.07031	0.10795	0.51856
29	-0.08836	0.04498	0.01192	0.09142	0.56507	0.14695	-0.06470	0.01750	0.07529	0.06794	0.56576	0.08069	-0.04524	-0.00899	0.42770	-0.02645	-0.11274	0.74297	-0.11775	-0.09201	0.75388	-0.01614	-0.00431	0.53348	-0.08622	0.07506	0.47049	-0.04739	0.13440	0.42926	-0.12220	0.03539	0.57885	-0.05296	-0.02850	0.66714	-0.16035	-0.04831	0.77155	-0.09439	0.12362	0.43793	-0.13380	-0.05634	0.64730	-0.09237	0.11061	0.60787	-0.05901	0.14317	0.54680	-0.08569	0.03228	0.51324	-0.05657	0.02107	0.59854	-0.08372	0.18748	0.33837	-0.07987	0.07099	0.54496
30	-0.09248	0.04559	-0.01281	0.08180	0.58521	0.13664	-0.07501	0.02144	0.03764	0.06535	0.58675	0.08189	-0.04344	-0.03984	0.45689	-0.04096	-0.12136	0.74935	-0.12652	-0.09908	0.77254	-0.01458	-0.03174	0.54773	-0.09649	0.04438	0.50942	-0.05475	0.10712	0.45415	-0.12803	0.01059	0.59952	-0.06088	-0.05601	0.70357	-0.16682	-0.06131	0.78066	-0.08813	0.08195	0.45403	-0.13321	-0.07666	0.63786	-0.11036	0.06305	0.60455	-0.07367	0.09637	0.56531	-0.08931	-0.00000	0.54706	-0.06042	-0.02284	0.62226	-0.08978	0.15215	0.38222	-0.09001	0.03815	0.57065
31	-0.09795	0.04627	-0.03509	0.07329	0.60747	0.12768	-0.08560	0.02524	0.00413	0.06314	0.60647	0.08317	-0.04514	-0.06807	0.48772	-0.05372	-0.12881	0.75849	-0.13599	-0.10636	0.79300	-0.01786	-0.05495	0.56378	-0.10842	0.01428	0.55196	-0.06308	0.08105	0.48198	-0.13577	-0.01125	0.62126	-0.07091	-0.07946	0.73633	-0.17422	-0.07308	0.79297	-0.08459	0.04533	0.47293	-0.13313	-0.09426	0.63188	-0.12570	0.02133	0.60053	-0.08881	0.05345	0.58039	-0.09359	-0.02827	0.58083	-0.06223	-0.06121	0.64383	-0.09508	0.11950	0.42734	-0.10288	0.00959	0.59578
32	-0.10577	0.04645	-0.05567	0.06619	0.63209	0.12008	-0.09758	0.02797	-0.02584	0.06102	0.62546	0.08421	-0.05028	-0.09403	0.52029	-0.06474	-0.13633	0.77045	-0.14688	-0.11462	0.81504	-0.02728	-0.07634	0.58259	-0.12141	-0.01524	0.59799	-0.07431	0.05564	0.51327	-0.14607	-0.03095	0.64420	-0.08545	-0.09976	0.76523	-0.18181	-0.08439	0.80858	-0.08623	0.01355	0.49539	-0.13558	-0.11064	0.63043	-0.13828	-0.01546	0.59709	-0.10353	0.01389	0.59316	-0.10034	-0.05280	0.61461	-0.06488	-0.09447	0.66362	-0.10283	0.08937	0.47343	-0.11906	-0.01488	0.62042
33	-0.11613	0.04616	-0.07545	0.06079	0.65927	0.11364	-0.11137	0.02868	-0.05299	0.05911	0.64431	0.08469	-0.05767	-0.11838	0.55478	-0.07457	-0.14505	0.78526	-0.15911	-0.12468	0.83830	-0.04132	-0.09861	0.60511	-0.13599	-0.04406	0.64721	-0.09084	0.03088	0.54839	-0.15817	-0.04964	0.66847	-0.10486	-0.11814	0.79028	-0.18965	-0.09548	0.82737	-0.09450	-0.01400	0.52214	-0.14155	-0.12732	0.63452	-0.14717	-0.04859	0.59559	-0.11700	-0.02288	0.60490	-0.10964	-0.07439	0.64867	-0.07076	-0.12347	0.68209	-0.11528	0.06162	0.52021	-0.13758	-0.03576	0.64462
34	-0.12859	0.04579	-0.09527	0.05723	0.68918	0.10794	-0.12664	0.02774	-0.07812	0.05756	0.66366	0.08437	-0.06641	-0.14201	0.59138	-0.08395	-0.15548	0.80288	-0.17186	-0.13731	0.86233	-0.05744	-0.12411	0.63217	-0.15129	-0.07226	0.69915	-0.11343	0.00677	0.58753	-0.17095	-0.06844	0.69424	-0.12813	-0.13546	0.81169	-0.19885	-0.10624	0.84903	-0.10981	-0.03854	0.55377	-0.15095	-0.14554	0.64507	-0.15260	-0.07932	0.59742	-0.12839	-0.05774	0.61708	-0.12077	-0.09402	0.68344	-0.08080	-0.14925	0.69980	-0.13217	0.03599	0.56752	-0.15650	-0.05373	0.66841
35	-0.14210	0.04561	-0.11586	0.05560	0.72190	0.10251	-0.14232	0.02713	-0.10197	0.05640	0.68418	0.08306	-0.07529	-0.16613	0.63033	-0.09340	-0.16772	0.82322	-0.18415	-0.15304	0.88673	-0.07345	-0.15397	0.66424	-0.16485	-0.10016	0.75320	-0.13851	-0.01711	0.63065	-0.18405	-0.08811	0.72161	-0.15381	-0.15181	0.82988	-0.20929	-0.11695	0.87322	-0.13089	-0.06177	0.59084	-0.16232	-0.16620	0.66277	-0.15725	-0.10864	0.60400	-0.13680	-0.09190	0.63121	-0.13376	-0.11250	0.71954	-0.09421	-0.17281	0.71742	-0.15163	0.01209	0.61522	-0.17337	-0.06953	0.69191
36	-0.15581	0.04601	-0.13773	0.05587	0.75751	0.09687	-0.15697	0.02778	-0.12507	0.05578	0.70652	0.08066	-0.08269	-0.19179	0.67187	-0.10290	-0.18188	0.84617	-0.19587	-0.17190	0.91129	-0.08878	-0.18776	0.70145	-0.17587	-0.12786	0.80879	-0.16007	-0.04119	0.67744	-0.19797	-0.10896	0.75064	-0.17854	-0.16724	0.84548	-0.22009	-0.12832	0.89956	-0.15539	-0.08551	0.63389	-0.17372	-0.18987	0.68801	-0.16474	-0.13728	0.61658	-0.14292	-0.12590	0.64860	-0.14900	-0.13053	0.75764	-0.10932	-0.19500	0.73566	-0.17159	-0.01061	0.66329	-0.18621	-0.08381	0.71533
37	-0.16977	0.04759	-0.16099	0.05771	0.79603	0.09070	-0.16984	0.02817	-0.14756	0.05607	0.73121	0.07725	-0.08756	-0.21951	0.71609	-0.11214	-0.19826	0.87168	-0.20785	-0.19354	0.93603	-0.10468	-0.22394	0.74353	-0.18756	-0.15471	0.86548	-0.17597	-0.06521	0.72729	-0.21328	-0.13104	0.78145	-0.19780	-0.18216	0.85935	-0.23216	-0.14070	0.92768	-0.18060	-0.11121	0.68335	-0.18471	-0.21636	0.72082	-0.17704	-0.16539	0.63610	-0.14882	-0.15924	0.67026	-0.16651	-0.14882	0.79828	-0.12473	-0.21634	0.75525	-0.19039	-0.03280	0.71193	-0.19471	-0.09700	0.73902
38	-0.18458	0.05071	-0.18545	0.06056	0.83744	0.08396	-0.18124	0.02737	-0.16904	0.05741	0.75865	0.07309	-0.09066	-0.24889	0.76287	-0.12079	-0.21724	0.89980	-0.22148	-0.21726	0.96127	-0.12145	-0.26122	0.78993	-0.20498	-0.17952	0.92293	-0.18895	-0.08826	0.77935	-0.22999	-0.15427	0.81435	-0.20943	-0.19672	0.87251	-0.24741	-0.15413	0.95722	-0.20363	-0.13967	0.73939	-0.19712	-0.24469	0.76082	-0.19300	-0.19246	0.66307	-0.15614	-0.19080	0.69678	-0.18530	-0.16792	0.84173	-0.13939	-0.23677	0.77685	-0.20760	-0.05514	0.76151	-0.20054	-0.10923	0.76335
39	-0.20084	0.05531	-0.21062	0.06391	0.88160	0.07684	-0.19207	0.02631	-0.18880	0.05942	0.78903	0.06856	-0.09392	-0.27893	0.81196	-0.12840	-0.23901	0.93061	-0.23792	-0.24193	0.98738	-0.13896	-0.29850	0.83983	-0.23042	-0.20143	0.98070	-0.20183	-0.10936	0.83258	-0.24829	-0.17820	0.84983	-0.21604	-0.21043	0.88603	-0.26692	-0.16848	0.98788	-0.22271	-0.17066	0.80177	-0.21274	-0.27371	0.80723	-0.21058	-0.21744	0.69757	-0.16525	-0.21930	0.72831	-0.20402	-0.18828	0.88791	-0.15284	-0.25569	0.80095	-0.22500	-0.07765	0.81246	-0.20589	-0.12058	0.78872
40	-0.21905	0.06117	-0.23577	0.06756	0.92819	0.06969	-0.20375	0.02622	-0.20607	0.06138	0.82231	0.06408	-0.09865	-0.30867	0.86303	-0.13467	-0.26345	0.96411	-0.25723	-0.26615	1.01481	-0.15821	-0.33466	0.89232	-0.26222	-0.22033	1.03812	-0.21549	-0.12785	0.88583	-0.26889	-0.20196	0.88842	-0.22249	-0.22269	0.90093	-0.28956	-0.18339	1.01932	-0.23949	-0.20263	0.86960	-0.23200	-0.30259	0.85889	-0.22985	-0.23898	0.73924	-0.17648	-0.24337	0.76456	-0.22276	-0.20988	0.93629	-0.16571	-0.27223	0.82789	-0.24585	-0.09974	0.86521	-0.21247	-0.13131	0.81543
41	-0.23991	0.06807	-0.25993	0.07147	0.97664	0.06290	-0.21783	0.02735	-0.22023	0.06248	0.85826	0.06005	-0.10502	-0.33782	0.91580	-0.13989	-0.29009	1.00008	-0.27856	-0.28835	1.04385	-0.18094	-0.36834	0.94631	-0.29752	-0.23610	1.09397	-0.23034	-0.14324	0.93788	-0.29267	-0.22425	0.93070	-0.23136	-0.23328	0.91807	-0.31312	-0.19815	1.05111	-0.25932	-0.23295	0.94108	-0.25522	-0.33055	0.91424	-0.25244	-0.25581	0.78722	-0.19082	-0.26175	0.80484	-0.24402	-0.23200	0.98591	-0.17972	-0.28558	0.85783	-0.27267	-0.12066	0.92003	-0.22229	-0.14172	0.84371
42	-0.26411	0.07571	-0.28192	0.07563	1.02598	0.05654	-0.23542	0.02912	-0.23086	0.06225	0.89635	0.05673	-0.11325	-0.36625	0.97007	-0.14496	-0.31805	1.03798	-0.30103	-0.30664	1.07438	-0.20845	-0.39793	1.00028	-0.33436	-0.24825	1.14632	-0.24725	-0.15512	0.98752	-0.31948	-0.24380	0.97709	-0.24254	-0.24228	0.93801	-0.33622	-0.21137	1.08240	-0.28781	-0.25900	1.01354	-0.28342	-0.35660	0.97145	-0.27899	-0.26704	0.84010	-0.20938	-0.27376	0.84803	-0.27050	-0.25362	1.03545	-0.19710	-0.29507	0.89077	-0.30569	-0.13966	0.97683	-0.23729	-0.15191	0.87364
43	-0.29154	0.08394	-0.30048	0.08007	1.07468	0.05024	-0.25709	0.03053	-0.23766	0.06052	0.93580	0.05418	-0.12435	-0.39351	1.02565	-0.14989	-0.34625	1.07676	-0.32419	-0.31894	1.10552	-0.24044	-0.42177	1.05209	-0.37146	-0.25610	1.19240	-0.26733	-0.16311	1.03363	-0.34717	-0.25976	1.02738	-0.25579	-0.24967	0.96092	-0.35890	-0.22103	1.11179	-0.32665	-0.27890	1.08351	-0.31742	-0.37948	1.02830	-0.30830	-0.27207	0.89589	-0.23302	-0.27931	0.89275	-0.30272	-0.27380	1.08339	-0.22034	-0.30018	0.92649	-0.34370	-0.15572	1.03475	-0.25777	-0.16160	0.90513
44	-0.32119	0.09250	-0.31425	0.08496	1.12056	0.04339	-0.28270	0.03086	-0.24029	0.05749	0.97551	0.05217	-0.13959	-0.41868	1.08214	-0.15480	-0.37311	1.11484	-0.34804	-0.32328	1.13541	-0.27508	-0.43804	1.09874	-0.40742	-0.25892	1.22864	-0.29031	-0.16681	1.07516	-0.37346	-0.27134	1.08032	-0.27196	-0.25500	0.98649	-0.38108	-0.22510	1.13707	-0.37278	-0.29149	1.14688	-0.35650	-0.39781	1.08218	-0.33901	-0.27023	0.95184	-0.26197	-0.27882	0.93745	-0.33947	-0.29145	1.12807	-0.25130	-0.30058	0.96437	-0.38489	-0.16750	1.09188	-0.28164	-0.17032	0.93778
45	-0.35197	0.10081	-0.32176	0.09044	1.16069	0.03584	-0.31123	0.03040	-0.23837	0.05368	1.01393	0.05028	-0.15964	-0.44027	1.13850	-0.16094	-0.39658	1.14995	-0.37321	-0.31814	1.16115	-0.31008	-0.44481	1.13640	-0.44067	-0.25586	1.25103	-0.31339	-0.16563	1.11106	-0.39843	-0.27738	1.13337	-0.29183	-0.25741	1.01388	-0.40217	-0.22187	1.15521	-0.42137	-0.29599	1.19913	-0.39875	-0.41001	1.12993	-0.37041	-0.26089	1.00439	-0.29578	-0.27284	0.98032	-0.37920	-0.30491	1.16769	-0.28940	-0.29611	1.00322	-0.42717	-0.17352	1.14519	-0.30658	-0.17734	0.97071
46	-0.38287	0.10855	-0.32157	0.09658	1.19153	0.02980	-0.34140	0.03056	-0.23140	0.04985	1.04897	0.04794	-0.18363	-0.45661	1.19283	-0.16875	-0.41432	1.17922	-0.39982	-0.30293	1.17905	-0.34370	-0.44029	1.16064	-0.47016	-0.24590	1.25570	-0.33406	-0.15890	1.14016	-0.42381	-0.27671	1.18267	-0.31532	-0.25580	1.04164	-0.42189	-0.21018	1.16240	-0.46826	-0.29173	1.23565	-0.44209	-0.41429	1.16799	-0.40212	-0.24372	1.04937	-0.33313	-0.26166	1.01904	-0.42033	-0.31195	1.20005	-0.33151	-0.28655	1.04117	-0.46917	-0.17235	1.19061	-0.33229	-0.18177	1.00245
47	-0.41275	0.11611	-0.31244	0.10322	1.20918	0.03190	-0.37232	0.03249	-0.21881	0.04693	1.07802	0.04468	-0.20945	-0.46605	1.24224	-0.17598	-0.42404	1.19923	-0.42701	-0.27814	1.18492	-0.37444	-0.42321	1.16690	-0.49544	-0.22784	1.23919	-0.35233	-0.14594	1.16100	-0.45040	-0.26863	1.22333	-0.34154	-0.24898	1.06766	-0.43982	-0.18952	1.15446	-0.51089	-0.27785	1.25227	-0.48515	-0.40870	1.19252	-0.43379	-0.21863	1.08227	-0.37234	-0.24530	1.05072	-0.46143	-0.31006	1.22246	-0.37383	-0.27146	1.07559	-0.51029	-0.16280	1.22346	-0.36007	-0.18252	1.03090
48	-0.44048	0.12398	-0.29334	0.10991	1.20964	0.04624	-0.40311	0.03608	-0.20008	0.04563	1.09804	0.04059	-0.23479	-0.46703	1.28307	-0.18050	-0.42331	1.20614	-0.45335	-0.24496	1.17450	-0.40139	-0.39268	1.15085	-0.51596	-0.20064	1.19865	-0.36869	-0.12664	1.17189	-0.47738	-0.25274	1.24999	-0.36907	-0.23572	1.08918	-0.45490	-0.15988	1.12714	-0.54792	-0.25344	1.24561	-0.52729	-0.39130	1.19957	-0.46500	-0.18577	1.09859	-0.41184	-0.22370	1.07206	-0.50158	-0.29673	1.23163	-0.41331	-0.25022	1.10323	-0.55018	-0.14406	1.23890	-0.39075	-0.17841	1.05328
49	-0.46513	0.13131	-0.26363	0.11588	1.18923	0.06899	-0.43312	0.04059	-0.17485	0.04604	1.10572	0.03694	-0.25868	-0.45805	1.31113	-0.18490	-0.40941	1.19589	-0.47701	-0.20497	1.14411	-0.42397	-0.34850	1.10906	-0.52978	-0.16401	1.13222	-0.38410	-0.10158	1.17080	-0.50327	-0.22867	1.25740	-0.39605	-0.21484	1.10291	-0.46565	-0.12176	1.07668	-0.57750	-0.21809	1.21334	-0.56826	-0.36044	1.18535	-0.49528	-0.14560	1.09427	-0.45025	-0.19672	1.07962	-0.54018	-0.27013	1.22386	-0.44833	-0.22230	1.12039	-0.58725	-0.11588	1.23249	-0.42472	-0.16807	1.06631
50	-0.48575	0.13639	-0.22332	0.12023	1.14501	0.09626	-0.46184	0.04539	-0.14307	0.04753	1.09776	0.03684	-0.28121	-0.43788	1.32215	-0.19408	-0.38023	1.16459	-0.49585	-0.15983	1.09114	-0.44195	-0.29125	1.03949	-0.53387	-0.11878	1.03950	-0.39991	-0.07183	1.15550	-0.52642	-0.19606	1.24085	-0.42035	-0.18566	1.10536	-0.47108	-0.07651	1.00065	-0.59665	-0.17263	1.15423	-0.60695	-0.31534	1.14662	-0.52389	-0.09907	1.06613	-0.48644	-0.16423	1.07004	-0.57643	-0.22941	1.19535	-0.47883	-0.18745	1.12313	-0.61876	-0.07861	1.20058	-0.46162	-0.15018	1.06643
