	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
53	0.34899	0.11571	0.13932	0.05657	0.07135	0.05851	0.44120	0.08818	0.29057	0.05557	0.06795	0.05717	0.56629	0.19797	0.04426	0.43937	0.22482	0.17469	0.34390	0.14367	0.06849	0.19476	0.08488	0.09814	0.16056	0.04318	0.03668	0.43823	0.28704	0.03463	0.40157	0.08291	-0.01185	0.49143	0.33164	0.08751	0.27428	0.12543	0.10948	0.28627	0.14423	0.12090	0.42303	0.20838	0.12133	0.27996	0.22170	0.10746	0.49925	0.27997	-0.03391	0.38233	0.15916	0.02497	0.52120	0.37479	0.10868	0.36657	0.11785	-0.00219	0.41714	0.24827	0.10335
54	0.26398	0.11489	0.11043	0.05460	0.07971	0.04630	0.37591	0.08734	0.26550	0.05527	0.07818	0.04532	0.48921	0.18019	0.06517	0.35317	0.18954	0.17128	0.25484	0.11606	0.07620	0.12005	0.05335	0.09255	0.08828	0.02010	0.04784	0.36924	0.26202	0.04701	0.31821	0.06713	0.01393	0.43320	0.30749	0.09147	0.18463	0.08889	0.10611	0.18761	0.10063	0.10700	0.33857	0.17446	0.12375	0.21556	0.18997	0.10847	0.42617	0.25902	0.00043	0.29380	0.13088	0.04643	0.45467	0.34559	0.11400	0.27542	0.09348	0.02652	0.35664	0.22889	0.10772
55	0.18207	0.10780	0.08008	0.05091	0.08173	0.03524	0.30404	0.08312	0.23296	0.05360	0.08678	0.03347	0.40255	0.15653	0.08468	0.26477	0.14917	0.16073	0.16998	0.08671	0.07708	0.05539	0.02439	0.08008	0.03268	0.00122	0.04960	0.29045	0.22931	0.05964	0.23192	0.04958	0.03583	0.36683	0.27581	0.09436	0.10063	0.05395	0.09294	0.09670	0.05649	0.08564	0.25423	0.13710	0.11991	0.15289	0.15414	0.10488	0.34628	0.22971	0.03281	0.20664	0.09863	0.06372	0.37862	0.30623	0.11842	0.18733	0.06710	0.04878	0.28915	0.20256	0.11058
56	0.10792	0.09624	0.05089	0.04557	0.07647	0.02932	0.23136	0.07583	0.19455	0.05004	0.09156	0.02343	0.31177	0.12799	0.09956	0.18124	0.10744	0.14255	0.09444	0.05873	0.07102	0.00385	0.00118	0.06178	-0.00739	-0.01206	0.04321	0.21007	0.19071	0.07006	0.14971	0.03151	0.05061	0.29672	0.23717	0.09508	0.02483	0.02311	0.07255	0.01892	0.01506	0.05744	0.17472	0.09971	0.10869	0.09665	0.11724	0.09547	0.26538	0.19322	0.05843	0.12640	0.06577	0.07303	0.29914	0.25872	0.11988	0.10863	0.04136	0.06076	0.22020	0.17022	0.11042
57	0.04481	0.08228	0.02536	0.03899	0.06472	0.02975	0.16337	0.06648	0.15296	0.04448	0.09054	0.01739	0.22290	0.09657	0.10695	0.10804	0.06845	0.11799	0.03186	0.03471	0.05942	-0.03721	-0.01646	0.04069	-0.03614	-0.01972	0.03133	0.13682	0.14914	0.07579	0.07810	0.01433	0.05614	0.22766	0.19359	0.09247	-0.03814	-0.00118	0.04854	-0.03899	-0.01751	0.02688	0.10298	0.06521	0.09070	0.04902	0.08231	0.08039	0.18842	0.15198	0.07297	0.05678	0.03591	0.07199	0.22255	0.20662	0.11615	0.04273	0.01870	0.06133	0.15573	0.13413	0.10545
58	-0.00694	0.06916	0.00437	0.03283	0.04825	0.03313	0.10400	0.05613	0.11169	0.03740	0.08278	0.01585	0.14171	0.06513	0.10514	0.04793	0.03557	0.09035	-0.01544	0.01608	0.04418	-0.06009	-0.02301	0.01841	-0.06288	-0.02525	0.01872	0.07704	0.10829	0.07505	0.01988	-0.00101	0.05271	0.16397	0.14841	0.08559	-0.09241	-0.02040	0.02837	-0.08664	-0.04732	-0.00823	0.04078	0.03564	0.06832	0.01050	0.05155	0.06106	0.11901	0.11008	0.07495	-0.00088	0.01136	0.06133	0.15344	0.15427	0.10560	-0.00830	0.00126	0.05142	0.10002	0.09755	0.09440
59	-0.03370	0.04636	-0.00394	0.02114	0.02968	0.03434	0.05489	0.04567	0.07398	0.02967	0.06912	0.01604	0.07260	0.03664	0.09407	0.00267	0.01121	0.06264	-0.04970	0.00237	0.02986	-0.03429	-0.00022	-0.00395	-0.04347	-0.00657	-0.00387	0.03322	0.07180	0.06798	-0.02333	-0.01260	0.04165	0.10898	0.10548	0.07419	-0.08961	-0.01937	0.00115	-0.09970	-0.04715	-0.02334	-0.01073	0.01203	0.04524	-0.01913	0.02648	0.04122	0.05863	0.07068	0.06476	-0.04472	-0.00621	0.04393	0.09412	0.10600	0.08879	-0.05040	-0.01342	0.03906	0.05355	0.06344	0.07780
60	-0.05492	0.02933	-0.00947	0.01021	0.01852	0.02525	0.01827	0.03569	0.04318	0.02228	0.05224	0.01538	0.01722	0.01315	0.07609	-0.03081	-0.00563	0.04241	-0.06130	-0.00502	0.01078	-0.05034	-0.00819	-0.00256	-0.07314	-0.01600	-0.00362	0.00464	0.04185	0.05461	-0.06052	-0.02350	0.03084	0.06379	0.06804	0.05938	-0.09160	-0.01882	-0.00491	-0.06794	-0.00618	-0.00031	-0.05025	-0.00538	0.02630	-0.03910	0.00691	0.02238	0.01636	0.04260	0.05317	-0.08400	-0.02109	0.02750	0.04680	0.06496	0.06671	-0.05148	-0.00747	0.00120	0.01713	0.03474	0.05717
61	-0.06517	0.02333	-0.01309	0.00565	0.00339	0.01734	-0.01556	0.03007	0.01322	0.02032	0.02892	0.02215	-0.02464	-0.00420	0.05413	-0.02952	-0.00521	0.00347	-0.05195	-0.00629	-0.00578	-0.05865	-0.01182	-0.00368	-0.08861	-0.02019	-0.00470	-0.01912	0.01790	0.04314	-0.05966	-0.01604	0.00601	0.03006	0.03816	0.04242	-0.09019	-0.01817	-0.00361	-0.09258	-0.01864	-0.00449	-0.06915	-0.01397	-0.00147	-0.04439	-0.00978	-0.00253	-0.04737	-0.00861	0.00396	-0.08326	-0.01682	0.00344	0.00808	0.03304	0.04795	-0.06869	-0.01266	-0.00606	-0.02060	0.00863	0.03857
62	-0.06994	0.02157	-0.01487	0.00508	-0.00120	0.01249	-0.02448	0.02551	-0.00130	0.01358	0.00798	0.01239	-0.05702	-0.01717	0.03627	-0.02943	-0.00568	-0.00410	-0.04906	-0.00774	-0.00346	-0.06416	-0.01512	-0.00400	-0.08513	-0.01994	-0.00495	-0.01982	0.00088	0.00913	-0.05808	-0.01152	-0.00584	0.00100	0.01505	0.02822	-0.07544	-0.01442	-0.00372	-0.10723	-0.02194	-0.00425	-0.07039	-0.01544	-0.00717	-0.04826	-0.01426	-0.00315	-0.06312	-0.02077	-0.00626	-0.08334	-0.01426	-0.00713	-0.00707	0.00734	0.01331	-0.09004	-0.02029	-0.00483	-0.00960	0.00397	0.00664
63	-0.06905	0.02429	-0.01544	0.00528	-0.00375	0.00247	-0.04179	0.04113	-0.01431	0.01512	-0.00207	0.00452	-0.06648	-0.01758	0.00304	-0.02887	-0.00675	-0.00222	-0.04219	-0.00854	-0.00444	-0.06447	-0.01634	-0.00435	-0.06178	-0.01497	-0.00501	-0.02479	-0.00736	-0.00387	-0.06795	-0.01570	-0.00376	0.00452	0.00304	0.00701	-0.05846	-0.01059	-0.00335	-0.11130	-0.02333	-0.00487	-0.06421	-0.01458	-0.00549	-0.04681	-0.01652	-0.00317	-0.05815	-0.01866	-0.00343	-0.09463	-0.01870	-0.00506	-0.01353	-0.00566	-0.00547	-0.09921	-0.02273	-0.00576	-0.11201	-0.04069	-0.00348
64	-0.05982	0.02588	-0.01356	0.00515	-0.00464	0.00099	-0.04716	0.04790	-0.01822	0.01655	-0.00343	0.00217	-0.06990	-0.01726	-0.00473	-0.02166	-0.00593	-0.00291	-0.03385	-0.00840	-0.00430	-0.05902	-0.01567	-0.00442	-0.03102	-0.00866	-0.00460	-0.03659	-0.01234	-0.00209	-0.06499	-0.01542	-0.00482	0.00502	-0.00243	-0.00153	-0.04371	-0.00762	-0.00302	-0.09736	-0.01985	-0.00490	-0.05525	-0.01315	-0.00601	-0.03869	-0.01652	-0.00351	-0.05025	-0.01753	-0.00406	-0.08743	-0.01641	-0.00568	-0.02538	-0.01032	-0.00202	-0.09381	-0.02076	-0.00562	-0.13707	-0.05017	-0.00739
65	-0.04587	0.02494	-0.01078	0.00461	-0.00417	0.00106	-0.01986	0.02268	-0.00991	0.00805	-0.00307	0.00146	-0.06611	-0.01644	-0.00263	-0.01033	-0.00436	-0.00267	-0.02340	-0.00731	-0.00415	-0.04809	-0.01346	-0.00432	-0.00543	-0.00376	-0.00397	-0.03778	-0.01431	-0.00299	-0.05398	-0.01361	-0.00484	-0.00468	-0.00678	-0.00027	-0.03318	-0.00583	-0.00272	-0.07107	-0.01425	-0.00465	-0.04602	-0.01171	-0.00550	-0.02606	-0.01458	-0.00340	-0.03752	-0.01429	-0.00346	-0.07101	-0.01227	-0.00506	-0.03218	-0.01479	-0.00383	-0.07599	-0.01557	-0.00533	0.01909	0.00526	-0.00444
66	-0.03060	0.02187	-0.00790	0.00379	-0.00389	0.00089	-0.01726	0.01190	-0.01095	0.00378	-0.00343	0.00161	-0.05038	-0.01298	-0.00323	0.00300	-0.00251	-0.00259	-0.01292	-0.00593	-0.00378	-0.03651	-0.01099	-0.00410	0.01034	-0.00120	-0.00328	-0.02642	-0.01280	-0.00302	-0.03757	-0.01052	-0.00482	-0.00371	-0.00891	-0.00120	-0.02599	-0.00490	-0.00252	-0.04308	-0.00932	-0.00418	-0.03885	-0.01080	-0.00511	-0.01228	-0.01198	-0.00319	-0.02371	-0.01111	-0.00312	-0.05044	-0.00774	-0.00446	-0.03232	-0.01604	-0.00391	-0.05415	-0.00994	-0.00469	-0.00514	-0.00486	-0.00616
67	-0.01737	0.01902	-0.00581	0.00317	-0.00347	0.00076	-0.01007	0.01250	-0.01086	0.00278	-0.00297	0.00097	-0.02732	-0.00887	-0.00301	0.01536	-0.00113	-0.00246	-0.00410	-0.00493	-0.00337	-0.02972	-0.00927	-0.00384	0.01844	-0.00047	-0.00265	-0.00598	-0.00978	-0.00291	-0.02179	-0.00769	-0.00451	0.00484	-0.00897	-0.00138	-0.02087	-0.00451	-0.00243	-0.02034	-0.00635	-0.00365	-0.03414	-0.01041	-0.00463	0.00029	-0.00955	-0.00284	-0.00991	-0.00828	-0.00273	-0.03135	-0.00463	-0.00376	-0.02502	-0.01531	-0.00412	-0.03521	-0.00568	-0.00390	-0.02461	-0.01326	-0.00385
68	-0.00740	0.01839	-0.00470	0.00292	-0.00311	0.00065	0.00750	0.01207	-0.00800	0.00283	-0.00247	0.00087	-0.00333	-0.00558	-0.00303	0.02447	-0.00061	-0.00242	0.00246	-0.00453	-0.00298	-0.02851	-0.00845	-0.00355	0.02192	-0.00076	-0.00211	0.01738	-0.00696	-0.00267	-0.00976	-0.00579	-0.00408	0.02030	-0.00783	-0.00160	-0.01844	-0.00459	-0.00242	-0.00343	-0.00494	-0.00316	-0.03111	-0.01030	-0.00419	0.01124	-0.00763	-0.00248	0.00266	-0.00628	-0.00249	-0.01450	-0.00294	-0.00317	-0.01322	-0.01356	-0.00397	-0.02119	-0.00321	-0.00310	0.00663	-0.00576	-0.00161
69	-0.00075	0.02000	-0.00437	0.00285	-0.00279	0.00061	0.02128	0.01537	-0.00661	0.00251	-0.00240	0.00066	0.01643	-0.00405	-0.00304	0.02866	-0.00102	-0.00244	0.00635	-0.00455	-0.00263	-0.03042	-0.00826	-0.00325	0.02259	-0.00135	-0.00165	0.03909	-0.00484	-0.00241	-0.00114	-0.00476	-0.00359	0.03820	-0.00643	-0.00170	-0.02011	-0.00523	-0.00242	0.00857	-0.00429	-0.00273	-0.02903	-0.01026	-0.00381	0.02106	-0.00614	-0.00216	0.01226	-0.00515	-0.00237	0.00066	-0.00215	-0.00272	-0.00074	-0.01160	-0.00365	-0.01085	-0.00210	-0.00239	0.01779	-0.00552	-0.00212
70	0.00272	0.02284	-0.00452	0.00287	-0.00251	0.00063	0.03220	0.01902	-0.00526	0.00232	-0.00219	0.00053	0.03000	-0.00410	-0.00309	0.02760	-0.00213	-0.00246	0.00705	-0.00466	-0.00231	-0.03367	-0.00856	-0.00292	0.02172	-0.00164	-0.00126	0.05558	-0.00321	-0.00216	0.00546	-0.00424	-0.00310	0.05356	-0.00525	-0.00177	-0.02667	-0.00651	-0.00240	0.01572	-0.00402	-0.00234	-0.02822	-0.01026	-0.00349	0.02949	-0.00493	-0.00190	0.01637	-0.00484	-0.00232	0.01375	-0.00185	-0.00239	0.00898	-0.00969	-0.00318	-0.00278	-0.00177	-0.00184	0.02921	-0.00363	-0.00181
71	0.00360	0.02623	-0.00488	0.00309	-0.00226	0.00067	0.03742	0.02214	-0.00424	0.00219	-0.00198	0.00039	0.03682	-0.00514	-0.00311	0.02304	-0.00350	-0.00243	0.00558	-0.00453	-0.00202	-0.03696	-0.00909	-0.00258	0.02072	-0.00131	-0.00094	0.06414	-0.00191	-0.00190	0.01062	-0.00395	-0.00262	0.06191	-0.00442	-0.00180	-0.03695	-0.00829	-0.00234	0.01919	-0.00393	-0.00196	-0.02977	-0.01038	-0.00322	0.03533	-0.00394	-0.00166	0.01354	-0.00517	-0.00226	0.02381	-0.00184	-0.00214	0.01377	-0.00786	-0.00263	0.00344	-0.00171	-0.00147	0.03586	-0.00212	-0.00165
72	0.00320	0.02944	-0.00515	0.00357	-0.00202	0.00070	0.03702	0.02409	-0.00340	0.00240	-0.00170	0.00033	0.03651	-0.00664	-0.00305	0.01815	-0.00463	-0.00232	0.00412	-0.00397	-0.00176	-0.03866	-0.00946	-0.00223	0.02072	-0.00035	-0.00069	0.06474	-0.00090	-0.00158	0.01497	-0.00372	-0.00217	0.06098	-0.00396	-0.00174	-0.04791	-0.01015	-0.00223	0.02272	-0.00369	-0.00159	-0.03385	-0.01058	-0.00300	0.03734	-0.00315	-0.00139	0.00544	-0.00587	-0.00212	0.03057	-0.00191	-0.00191	0.01353	-0.00609	-0.00205	0.00782	-0.00158	-0.00122	0.04007	-0.00043	-0.00135
73	0.00324	0.03161	-0.00507	0.00419	-0.00177	0.00070	0.03266	0.02469	-0.00265	0.00283	-0.00135	0.00034	0.02955	-0.00818	-0.00284	0.01582	-0.00513	-0.00214	0.00477	-0.00294	-0.00152	-0.03768	-0.00933	-0.00190	0.02191	0.00103	-0.00052	0.06007	0.00001	-0.00118	0.02002	-0.00331	-0.00174	0.05225	-0.00377	-0.00156	-0.05502	-0.01142	-0.00206	0.02889	-0.00289	-0.00123	-0.03829	-0.01066	-0.00282	0.03543	-0.00246	-0.00105	-0.00365	-0.00648	-0.00187	0.03479	-0.00180	-0.00167	0.01020	-0.00433	-0.00148	0.01089	-0.00109	-0.00104	0.04166	0.00111	-0.00098
74	0.00497	0.03238	-0.00443	0.00475	-0.00152	0.00068	0.02714	0.02399	-0.00179	0.00329	-0.00095	0.00039	0.01858	-0.00933	-0.00247	0.01745	-0.00479	-0.00190	0.00776	-0.00152	-0.00129	-0.03417	-0.00856	-0.00161	0.02358	0.00254	-0.00037	0.05368	0.00105	-0.00074	0.02735	-0.00244	-0.00137	0.03996	-0.00359	-0.00128	-0.05459	-0.01151	-0.00183	0.03676	-0.00132	-0.00089	-0.03989	-0.01037	-0.00266	0.03110	-0.00163	-0.00067	-0.00982	-0.00664	-0.00154	0.03830	-0.00129	-0.00141	0.00653	-0.00250	-0.00093	0.01351	-0.00010	-0.00088	0.04136	0.00255	-0.00053
75	0.00852	0.03217	-0.00320	0.00511	-0.00125	0.00065	0.02282	0.02252	-0.00064	0.00366	-0.00053	0.00042	0.00837	-0.00956	-0.00199	0.02264	-0.00368	-0.00161	0.01128	0.00013	-0.00105	-0.02954	-0.00731	-0.00138	0.02440	0.00399	-0.00025	0.04835	0.00237	-0.00030	0.03676	-0.00098	-0.00105	0.02911	-0.00306	-0.00092	-0.04662	-0.01021	-0.00153	0.04432	0.00091	-0.00057	-0.03717	-0.00959	-0.00251	0.02640	-0.00044	-0.00028	-0.01183	-0.00618	-0.00116	0.04275	-0.00026	-0.00114	0.00471	-0.00053	-0.00042	0.01650	0.00134	-0.00071	0.04021	0.00398	-0.00008
76	0.01315	0.03155	-0.00149	0.00519	-0.00099	0.00061	0.02079	0.02100	0.00083	0.00392	-0.00013	0.00043	0.00377	-0.00838	-0.00145	0.02979	-0.00203	-0.00130	0.01334	0.00182	-0.00080	-0.02555	-0.00580	-0.00118	0.02327	0.00523	-0.00014	0.04550	0.00404	0.00010	0.04618	0.00102	-0.00080	0.02325	-0.00187	-0.00053	-0.03456	-0.00778	-0.00117	0.05108	0.00358	-0.00029	-0.03072	-0.00837	-0.00236	0.02227	0.00115	0.00007	-0.01088	-0.00527	-0.00079	0.04790	0.00120	-0.00086	0.00530	0.00152	0.00001	0.02016	0.00310	-0.00053	0.03930	0.00544	0.00034
77	0.01737	0.03081	0.00049	0.00500	-0.00072	0.00059	0.02093	0.01991	0.00254	0.00410	0.00022	0.00042	0.00675	-0.00554	-0.00088	0.03673	-0.00001	-0.00098	0.01256	0.00327	-0.00055	-0.02396	-0.00428	-0.00100	0.01984	0.00606	-0.00003	0.04524	0.00606	0.00047	0.05307	0.00333	-0.00058	0.02316	0.00005	-0.00013	-0.02320	-0.00481	-0.00079	0.05637	0.00643	-0.00004	-0.02264	-0.00693	-0.00220	0.01884	0.00299	0.00038	-0.00840	-0.00419	-0.00043	0.05176	0.00284	-0.00060	0.00742	0.00345	0.00036	0.02375	0.00499	-0.00032	0.03932	0.00692	0.00070
78	0.01960	0.03037	0.00248	0.00476	-0.00047	0.00060	0.02250	0.01933	0.00436	0.00429	0.00055	0.00039	0.01563	-0.00121	-0.00033	0.04160	0.00227	-0.00065	0.00871	0.00426	-0.00032	-0.02632	-0.00309	-0.00083	0.01496	0.00637	0.00005	0.04644	0.00836	0.00081	0.05615	0.00569	-0.00040	0.02718	0.00252	0.00027	-0.01663	-0.00205	-0.00042	0.05804	0.00935	0.00022	-0.01523	-0.00550	-0.00203	0.01643	0.00498	0.00067	-0.00496	-0.00311	-0.00009	0.05266	0.00447	-0.00035	0.00963	0.00509	0.00062	0.02603	0.00670	-0.00010	0.04031	0.00833	0.00099
79	0.01920	0.03063	0.00428	0.00487	-0.00023	0.00062	0.02467	0.01901	0.00624	0.00453	0.00085	0.00036	0.02709	0.00409	0.00018	0.04348	0.00473	-0.00034	0.00277	0.00480	-0.00011	-0.03227	-0.00255	-0.00066	0.00995	0.00628	0.00013	0.04716	0.01086	0.00116	0.05532	0.00788	-0.00024	0.03351	0.00538	0.00067	-0.01642	-0.00020	-0.00010	0.05478	0.01229	0.00051	-0.01005	-0.00423	-0.00185	0.01533	0.00714	0.00097	-0.00102	-0.00201	0.00026	0.05055	0.00609	-0.00012	0.01123	0.00638	0.00081	0.02600	0.00792	0.00011	0.04183	0.00966	0.00124
80	0.01658	0.03147	0.00580	0.00566	0.00000	0.00065	0.02656	0.01888	0.00815	0.00483	0.00115	0.00034	0.03825	0.00971	0.00062	0.04286	0.00732	-0.00003	-0.00373	0.00515	0.00009	-0.03923	-0.00285	-0.00048	0.00550	0.00588	0.00019	0.04590	0.01348	0.00153	0.05103	0.00980	-0.00009	0.04088	0.00852	0.00107	-0.02138	0.00032	0.00016	0.04823	0.01531	0.00080	-0.00760	-0.00314	-0.00166	0.01483	0.00939	0.00128	0.00248	-0.00071	0.00061	0.04547	0.00779	0.00011	0.01210	0.00731	0.00095	0.02302	0.00847	0.00032	0.04317	0.01091	0.00144
81	0.01273	0.03221	0.00701	0.00711	0.00021	0.00067	0.02728	0.01937	0.01004	0.00521	0.00143	0.00036	0.04674	0.01513	0.00098	0.04141	0.01007	0.00027	-0.00905	0.00550	0.00028	-0.04403	-0.00394	-0.00029	0.00121	0.00507	0.00022	0.04268	0.01613	0.00191	0.04461	0.01152	0.00005	0.04793	0.01179	0.00147	-0.02869	-0.00062	0.00035	0.04147	0.01850	0.00108	-0.00741	-0.00217	-0.00146	0.01369	0.01150	0.00159	0.00392	0.00083	0.00099	0.03698	0.00965	0.00032	0.01220	0.00794	0.00105	0.01682	0.00837	0.00049	0.04324	0.01205	0.00160
82	0.00848	0.03208	0.00789	0.00896	0.00038	0.00069	0.02596	0.02077	0.01175	0.00563	0.00170	0.00040	0.05032	0.01991	0.00128	0.04037	0.01300	0.00054	-0.01168	0.00587	0.00042	-0.04464	-0.00559	-0.00012	-0.00459	0.00349	0.00021	0.03782	0.01852	0.00226	0.03821	0.01310	0.00019	0.05332	0.01510	0.00185	-0.03513	-0.00281	0.00046	0.03615	0.02166	0.00132	-0.00869	-0.00115	-0.00126	0.01121	0.01308	0.00189	0.00159	0.00246	0.00137	0.02516	0.01158	0.00052	0.01079	0.00830	0.00112	0.00777	0.00772	0.00063	0.04101	0.01304	0.00171
83	0.00427	0.03113	0.00834	0.01095	0.00052	0.00071	0.02201	0.02259	0.01300	0.00603	0.00194	0.00048	0.04830	0.02355	0.00150	0.03935	0.01593	0.00080	-0.01069	0.00620	0.00052	-0.04173	-0.00772	0.00003	-0.01227	0.00118	0.00016	0.03117	0.02012	0.00257	0.03333	0.01443	0.00033	0.05553	0.01826	0.00220	-0.03973	-0.00611	0.00048	0.03210	0.02420	0.00151	-0.01085	0.00004	-0.00108	0.00724	0.01356	0.00213	-0.00463	0.00402	0.00177	0.01252	0.01348	0.00073	0.00698	0.00833	0.00117	-0.00335	0.00655	0.00072	0.03578	0.01372	0.00178
84	0.00024	0.03012	0.00815	0.01283	0.00061	0.00073	0.01570	0.02384	0.01343	0.00638	0.00213	0.00056	0.04260	0.02555	0.00165	0.03717	0.01841	0.00101	-0.00680	0.00631	0.00056	-0.03759	-0.01053	0.00010	-0.02009	-0.00128	0.00008	0.02373	0.02046	0.00279	0.02939	0.01520	0.00045	0.05327	0.02087	0.00251	-0.04435	-0.01058	0.00041	0.02766	0.02520	0.00163	-0.01321	0.00141	-0.00091	0.00153	0.01226	0.00227	-0.01270	0.00526	0.00217	0.00306	0.01517	0.00093	0.00090	0.00793	0.00120	-0.01522	0.00483	0.00075	0.02750	0.01380	0.00181
85	-0.00362	0.02931	0.00715	0.01436	0.00064	0.00074	0.00816	0.02376	0.01268	0.00682	0.00225	0.00064	0.03598	0.02561	0.00169	0.03334	0.01993	0.00118	-0.00225	0.00592	0.00052	-0.03409	-0.01404	0.00009	-0.02607	-0.00318	0.00001	0.01761	0.01929	0.00291	0.02520	0.01505	0.00052	0.04638	0.02237	0.00277	-0.05057	-0.01608	0.00028	0.02032	0.02379	0.00167	-0.01478	0.00279	-0.00077	-0.00628	0.00866	0.00230	-0.01995	0.00582	0.00252	-0.00137	0.01629	0.00111	-0.00583	0.00706	0.00122	-0.02557	0.00260	0.00074	0.01703	0.01290	0.00180
86	-0.00728	0.02838	0.00533	0.01531	0.00062	0.00074	0.00056	0.02266	0.01043	0.00759	0.00230	0.00072	0.02998	0.02367	0.00161	0.02811	0.02019	0.00127	0.00100	0.00494	0.00043	-0.03177	-0.01778	0.00001	-0.02896	-0.00408	-0.00001	0.01348	0.01632	0.00290	0.02019	0.01378	0.00053	0.03657	0.02227	0.00296	-0.05721	-0.02167	0.00011	0.00899	0.01974	0.00159	-0.01526	0.00376	-0.00068	-0.01622	0.00265	0.00220	-0.02461	0.00524	0.00280	-0.00198	0.01637	0.00124	-0.01197	0.00540	0.00121	-0.03319	-0.00026	0.00068	0.00613	0.01072	0.00174
