	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d
23	-0.88240	2.67560	22.47727	2.44763	4.63295	1.91614	0.74194	1.79049	7.66398	4.40315	15.62284	3.63929	-3.64814	2.91880	6.47036	1.84760	0.99871	2.32847	-12.19365	5.39406	-1.65246	18.42949	6.17117	2.87658	6.49387	11.45661	-5.82194	7.34198	4.27832	-8.67368	-3.32157	18.86633	6.49285	-0.57230	2.00569	15.31795	-5.16771	5.85160	2.38324	-8.26171	-0.73901	-0.71997	23.38688	22.06764	0.71886	5.16815	1.00975	4.27412	4.91765	10.49087	17.55411	2.19453	8.48838	-1.88860	-5.00917	-14.20352	18.49560	-6.20401	7.77938	-1.66944	19.35418	-6.41253	6.51940	0.17853	1.90798	25.93210	3.29146	0.00487	11.81403	16.31485	-5.89867	2.70397	1.11150	-17.66560	0.87558	21.69881	3.04393	0.26008	6.79298	9.05555	-3.53604	8.41432	4.56537	-16.67673	-2.69083	21.58725	3.69943	1.74121	5.65463	-8.84467	17.00712	-1.16176	4.61400	-1.62380	-5.56232	23.71376	5.62365	-1.81643	1.73051	19.72391	-3.98086	5.40449	1.03512	-14.86492	-0.70370	24.34066	6.88520	-0.22718	12.09850	-6.64480	3.78230	24.74978	5.23483	-0.13125	14.64111	11.94850	-0.49240	7.58605	1.61690	-21.09171
24	-1.35144	2.70404	21.83935	2.58647	5.43084	1.95103	1.30918	1.83103	7.72646	4.39653	15.97254	3.53218	-4.38123	2.94165	6.37564	2.24637	1.87605	2.16616	-12.73647	5.05193	-2.04310	17.49805	6.83931	3.74687	6.35489	12.03715	-7.03235	7.74867	4.82835	-9.68620	-3.72294	18.12470	7.35913	0.03159	2.03536	15.91783	-5.83341	4.76497	3.92345	-8.99366	-1.25402	-0.40078	22.44289	21.06045	1.59299	6.23485	1.85350	4.46081	5.03131	10.76620	18.10420	1.32829	8.44227	-0.97642	-6.34937	-14.56231	18.76603	-6.98015	8.03246	-0.96075	19.49083	-6.76737	6.11136	1.36842	1.54655	25.27359	4.27336	0.19570	11.90237	16.65981	-6.43582	2.24584	2.01329	-17.90352	0.67675	20.79335	3.91137	0.81187	6.84039	9.55107	-4.74541	9.72054	4.46666	-18.18394	-3.38932	21.44621	3.87696	2.68722	5.64278	-9.13231	17.13832	-1.71791	4.21549	-0.38615	-6.27840	23.53408	6.31116	-1.34518	1.95272	19.83778	-4.72936	5.56578	1.62319	-15.07930	-1.51938	23.68310	7.87636	0.33823	12.02637	-7.20243	2.87027	24.53707	6.03285	0.31117	14.71224	12.22235	-0.89878	6.90903	2.86045	-20.27167
25	-1.83359	2.77678	21.35938	2.72180	6.14357	1.96671	1.82885	1.86265	7.74578	4.39439	16.29492	3.41945	-5.00877	2.90992	6.41093	2.71998	2.51546	2.06813	-13.32596	4.79818	-2.49101	16.83380	7.39519	4.51623	6.17492	12.57558	-8.04570	8.23074	5.07503	-10.63687	-4.13653	17.62341	7.94298	0.72023	2.03939	16.45754	-6.48871	3.87984	5.26743	-9.83484	-1.76777	-0.11694	21.57308	20.24286	2.54166	7.34586	2.54407	4.42519	5.09642	10.96212	18.61443	0.54829	8.56770	-0.25949	-7.65451	-15.13473	19.03565	-7.49951	8.25754	-0.47763	19.55362	-6.90784	5.77288	2.33954	1.20047	24.84739	5.22983	0.23834	11.99481	16.97795	-6.74099	1.75406	2.76055	-18.19135	0.44893	20.03817	4.60458	1.41182	6.83453	10.08988	-5.70059	11.02854	4.00420	-19.74352	-4.08119	21.39470	3.93451	3.68403	5.61801	-9.17727	17.25911	-2.46513	4.12421	0.70079	-7.00131	23.39584	6.91285	-0.86132	2.10187	19.93055	-5.50776	6.01659	1.90877	-15.46836	-2.33621	23.20960	8.67528	0.95083	11.89682	-7.99092	1.94563	24.43498	6.85300	0.65908	14.73896	12.45483	-1.27971	6.47719	3.83539	-19.42722
26	-2.33087	2.88192	21.08063	2.84107	6.70356	1.97953	2.29716	1.87211	7.70352	4.40807	16.56098	3.30564	-5.49941	2.83182	6.52143	3.16059	2.94940	2.08377	-13.95510	4.66781	-2.99802	16.46469	7.84442	5.15359	5.97279	13.03099	-8.81609	8.68323	5.10388	-11.50402	-4.57323	17.38129	8.20455	1.50967	2.02589	16.89369	-7.08835	3.22055	6.38049	-10.75702	-2.28461	0.09921	20.85330	19.75620	3.47026	8.28337	3.09781	4.28437	5.11261	11.10713	19.05103	-0.10619	8.82850	0.27364	-8.86413	-15.85631	19.27649	-7.75205	8.39369	-0.18296	19.52061	-6.85779	5.49908	3.10672	0.86465	24.74811	5.96729	0.23214	12.09228	17.25362	-6.84274	1.23169	3.38031	-18.52155	0.17839	19.48609	5.05832	2.06629	6.77547	10.63325	-6.34657	12.14929	3.32013	-21.28406	-4.76681	21.43406	3.91934	4.42065	5.34175	-9.03114	17.34788	-3.37166	4.34500	1.60818	-7.71510	23.28128	7.44255	-0.36220	2.18312	19.97998	-6.19936	6.59645	1.95498	-16.04777	-3.14096	22.93974	9.23025	1.61959	11.71425	-8.98903	1.02777	24.46152	7.61523	0.94972	14.70994	12.62229	-1.61331	6.26677	4.54867	-18.69595
27	-2.84525	3.00285	21.01224	2.92910	7.07719	1.98478	2.76447	1.89420	7.64231	4.41631	16.74610	3.19546	-5.83353	2.72216	6.65695	3.50134	3.22250	2.20500	-14.59989	4.66730	-3.55807	16.38695	8.20690	5.64619	5.77485	13.37046	-9.32605	9.01841	5.01581	-12.26717	-5.04480	17.38891	8.15712	2.38809	2.00425	17.19205	-7.59397	2.79494	7.25320	-11.71040	-2.81177	0.21905	20.33273	19.69759	4.29411	8.86393	3.54728	4.16130	5.08549	11.23326	19.38573	-0.63247	9.19705	0.65768	-9.91464	-16.65170	19.46010	-7.72350	8.38113	-0.03135	19.37747	-6.64383	5.27980	3.69512	0.53012	24.98821	6.36358	0.27502	12.19328	17.47450	-6.79528	0.71063	3.89811	-18.86417	-0.14622	19.15414	5.25789	2.76653	6.67013	11.14251	-6.66181	12.94235	2.55472	-22.73773	-5.44914	21.54861	3.90280	5.15192	5.14314	-8.75540	17.38757	-4.37115	4.85540	2.30719	-8.40563	23.16224	7.93050	0.15479	2.21307	19.96624	-6.70436	7.14652	1.84449	-16.79124	-3.92124	22.85253	9.53878	2.33505	11.48758	-10.13244	0.13521	24.61046	8.25631	1.21850	14.61809	12.70438	-1.88293	6.24329	5.03005	-18.17401
28	-3.37905	3.12264	21.13315	2.97925	7.26702	1.97354	3.24069	1.91344	7.57246	4.41667	16.83057	3.09348	-5.99955	2.60232	6.78146	3.71108	3.37807	2.37805	-15.22554	4.77466	-4.15947	16.57079	8.51121	5.99996	5.60867	13.57030	-9.57533	9.18029	4.90002	-12.90961	-5.56158	17.62433	7.85248	3.31632	1.98229	17.33001	-7.97673	2.60264	7.89108	-12.63365	-3.35814	0.22044	20.02445	20.09347	4.96141	8.99124	3.92983	4.15376	5.02597	11.36808	19.59750	-1.04396	9.64679	0.93866	-10.75101	-17.45160	19.55871	-7.39675	8.17724	0.01800	19.11580	-6.29371	5.11189	4.12825	0.18427	25.50557	6.38592	0.44375	12.29316	17.63103	-6.65704	0.24294	4.32757	-19.17369	-0.53316	19.02525	5.23076	3.50181	6.53230	11.58124	-6.64645	13.32733	1.82359	-24.05118	-6.13351	21.70673	3.96605	5.79986	5.00593	-8.41093	17.36543	-5.36517	5.59584	2.77757	-9.06250	23.02063	8.39964	0.68887	2.21201	19.87184	-6.97235	7.56186	1.65681	-17.63637	-4.66873	22.90517	9.63813	3.07679	11.23378	-11.32848	-0.71809	24.85512	8.73337	1.49591	14.46238	12.68388	-2.06803	6.36781	5.31914	-17.90891
29	-3.93444	3.22728	21.40409	2.99800	7.30260	1.95599	3.72066	1.89816	7.49553	4.41208	16.80011	3.00403	-5.98990	2.49676	6.87529	3.78751	3.44995	2.54545	-15.79245	4.95310	-4.78627	16.97158	8.78144	6.23628	5.49578	13.61618	-9.56638	9.14802	4.81372	-13.42113	-6.12993	18.06492	7.36018	4.23828	1.96437	17.29813	-8.21535	2.63672	8.30546	-13.46485	-3.93269	0.09073	19.90888	20.89377	5.46196	8.67585	4.27849	4.31727	4.94816	11.53076	19.67421	-1.34806	10.14660	1.15695	-11.33002	-18.20334	19.54716	-6.76622	7.77366	-0.00400	18.73157	-5.83585	5.00315	4.42391	-0.18831	26.19328	6.08202	0.78036	12.38400	17.71539	-6.47606	-0.11337	4.66952	-19.39691	-0.98573	19.05942	5.03086	4.26468	6.38106	11.91746	-6.31243	13.27972	1.20896	-25.18959	-6.82694	21.87299	4.17841	6.24585	4.84610	-8.04822	17.27231	-6.23564	6.47011	3.01644	-9.67932	22.86453	8.84308	1.23560	2.19695	19.68182	-6.99669	7.80599	1.44875	-18.49626	-5.38014	23.05367	9.58599	3.80322	10.96002	-12.47436	-1.52579	25.15791	9.02621	1.80662	14.24806	12.54691	-2.14634	6.60229	5.45980	-17.89979
30	-4.51271	3.30743	21.77999	2.99862	7.22965	1.96394	4.20676	1.84372	7.42594	4.40305	16.64636	2.93091	-5.79746	2.42475	6.93122	3.74955	3.45965	2.66929	-16.26194	5.16638	-5.41921	17.53830	9.03005	6.38380	5.44689	13.50328	-9.29818	8.93336	4.77288	-13.79904	-6.75108	18.68301	6.76030	5.09423	1.95086	17.09968	-8.29088	2.88239	8.50545	-14.15172	-4.54272	-0.17220	19.95567	21.98808	5.81155	8.02038	4.61556	4.66221	4.86643	11.73082	19.61355	-1.53571	10.66077	1.33635	-11.62360	-18.87477	19.40496	-5.84750	7.19939	-0.07444	18.22537	-5.29477	4.96414	4.59684	-0.60439	26.93150	5.56089	1.28421	12.45493	17.72065	-6.27884	-0.31364	4.91788	-19.48127	-1.50105	19.21050	4.72839	5.04188	6.23825	12.12598	-5.67733	12.82024	0.75816	-26.13492	-7.53695	22.02492	4.57601	6.51924	4.69704	-7.70109	17.10264	-6.86132	7.35812	3.03922	-10.25393	22.72519	9.22763	1.78538	2.17822	19.38364	-6.78904	7.89466	1.24685	-19.27416	-6.05629	23.26539	9.44115	4.51140	10.71016	-13.47470	-2.28932	25.47738	9.14013	2.16968	13.98582	12.28383	-2.10104	6.91276	5.49731	-18.10408
31	-5.11387	3.35897	22.21880	2.98969	7.10107	2.02281	4.67745	1.75247	7.35992	4.38498	16.36722	2.87685	-5.41315	2.39372	6.94989	3.63110	3.41487	2.73282	-16.60106	5.38773	-6.03690	18.21680	9.25932	6.46920	5.46001	13.23617	-8.76846	8.57770	4.75160	-14.04725	-7.42156	19.43272	6.14734	5.83147	1.93934	16.74827	-8.18205	3.31618	8.49285	-14.65942	-5.19203	-0.56021	20.14924	23.23320	6.02671	7.18547	4.94816	5.15960	4.79234	11.96829	19.42313	-1.58482	11.15274	1.48302	-11.62151	-19.45303	19.11779	-4.67651	6.51406	-0.17854	17.60289	-4.67912	4.99411	4.66118	-1.08046	27.61214	4.96761	1.91430	12.49424	17.64032	-6.06066	-0.34237	5.06266	-19.38261	-2.07067	19.44094	4.40069	5.80537	6.12439	12.19055	-4.76364	12.00847	0.48158	-26.88157	-8.27004	22.15993	5.15397	6.63448	4.55322	-7.38453	16.85460	-7.13726	8.14045	2.87126	-10.78952	22.64138	9.51839	2.32128	2.15951	18.96790	-6.35854	7.86994	1.04994	-19.87716	-6.70126	23.52445	9.24965	5.09411	10.41775	-14.25418	-3.01603	25.77723	9.10161	2.59657	13.69007	11.89059	-1.92042	7.26756	5.47312	-18.44941
32	-5.73675	3.38258	22.68453	2.96904	6.97078	2.12062	5.08085	1.63296	7.26729	4.33941	15.96693	2.84310	-4.82520	2.40002	6.93800	3.47488	3.30706	2.73549	-16.78601	5.60146	-6.61787	18.94900	9.46869	6.51022	5.52114	12.82795	-7.97799	8.14953	4.68577	-14.17585	-8.13455	20.24303	5.62908	6.41184	1.92590	16.26481	-7.86338	3.90485	8.26344	-14.97364	-5.87994	-1.05624	20.49085	24.47881	6.12004	6.35414	5.26726	5.75132	4.73221	12.23518	19.11918	-1.47001	11.59145	1.58811	-11.33293	-19.93899	18.67879	-3.30178	5.79670	-0.31347	16.87501	-3.97229	5.07549	4.62597	-1.63098	28.15660	4.44934	2.60457	12.49203	17.46889	-5.78362	-0.21682	5.08746	-19.07037	-2.68225	19.72679	4.12150	6.51481	6.05502	12.10497	-3.59738	10.93735	0.35047	-27.43146	-9.03057	22.28913	5.87362	6.63321	4.41927	-7.09692	16.53002	-6.99215	8.72608	2.53420	-11.29534	22.64688	9.69734	2.82076	2.13957	18.43016	-5.70402	7.78175	0.83285	-20.22811	-7.32189	23.82811	9.04299	5.20810	9.77617	-14.76373	-3.71790	26.03607	8.95106	3.08639	13.37644	11.36950	-1.58936	7.63361	5.41579	-18.84805
33	-6.37937	3.38291	23.14480	2.92643	6.89013	2.21326	5.48358	1.51930	7.23039	4.32765	15.45557	2.82938	-4.01892	2.43444	6.90605	3.32115	3.11088	2.68801	-16.80400	5.80004	-7.14296	19.67125	9.66439	6.51295	5.60782	12.29853	-6.93390	7.73160	4.48846	-14.20230	-8.88155	21.02560	5.30949	6.81755	1.90471	15.67501	-7.30795	4.60541	7.81281	-15.09885	-6.60170	-1.63648	20.97455	25.58700	6.11817	5.70081	5.55345	6.36250	4.68669	12.51631	18.72427	-1.16916	11.95338	1.63280	-10.78730	-20.34115	18.08963	-1.76750	5.12375	-0.48919	16.05706	-3.13564	5.18304	4.48577	-2.26638	28.52563	4.12045	3.28492	12.44146	17.20263	-5.38540	0.02380	4.96407	-18.52891	-3.32138	20.05330	3.95303	7.12744	6.03884	11.87258	-2.20007	9.71724	0.30077	-27.79013	-9.82020	22.42560	6.67751	6.56252	4.29436	-6.82630	16.13388	-6.39127	9.06487	2.03566	-11.78585	22.76501	9.76579	3.26183	2.11429	17.77223	-4.81484	7.68076	0.54706	-20.27453	-7.92673	24.17503	8.84845	5.72940	9.64044	-14.98145	-4.41051	26.24507	8.74320	3.62320	13.05894	10.72991	-1.08351	7.97664	5.33058	-19.20915
34	-7.03919	3.36775	23.56685	2.85064	6.90573	2.25629	5.81362	1.41572	7.19195	4.31490	14.84818	2.83397	-2.97759	2.48839	6.86364	3.19566	2.78878	2.60982	-16.65412	5.97986	-7.59827	20.31412	9.86959	6.47224	5.69499	11.67249	-5.65047	7.39128	4.08205	-14.15190	-9.65390	21.69448	5.26099	7.05534	1.86742	15.00741	-6.49528	5.36684	7.14526	-15.05406	-7.34982	-2.27343	21.56438	26.44485	6.07499	5.36736	5.78717	6.91691	4.65138	12.79139	18.26403	-0.66435	12.22023	1.59380	-10.03340	-20.67112	17.36133	-0.09750	4.54769	-0.72734	15.16681	-2.11934	5.29690	4.21483	-2.99113	28.71526	4.04591	3.89721	12.33849	16.83988	-4.79296	0.33495	4.65034	-17.75681	-3.97350	20.40772	3.94264	7.60613	6.07658	11.50501	-0.58416	8.45659	0.24527	-27.96433	-10.63801	22.57445	7.50575	6.47179	4.17486	-6.55905	15.67336	-5.32621	9.14169	1.36749	-12.27912	23.00483	9.73852	3.63166	2.07862	17.00313	-3.67582	7.61459	0.12474	-19.99316	-8.52400	24.55403	8.70027	6.11876	9.49796	-14.91041	-5.11072	26.39443	8.55128	4.17906	12.74783	9.98835	-0.36985	8.26561	5.19134	-19.44695
35	-7.71337	3.34732	23.91695	2.73596	7.05572	2.22574	6.06263	1.32299	7.14661	4.30428	14.16353	2.85392	-1.68815	2.55545	6.81779	3.10483	2.29937	2.52586	-16.34696	6.13765	-7.97769	20.80797	10.12629	6.37601	5.76044	10.97682	-4.14866	7.15863	3.42390	-14.05501	-10.44403	22.18413	5.50605	7.15573	1.80424	14.29205	-5.41961	6.13465	6.27856	-14.86940	-8.11547	-2.93943	22.19356	26.97182	6.06310	5.44773	5.95794	7.35159	4.61791	13.03797	17.76382	0.05617	12.37873	1.44796	-9.13538	-20.94056	16.51354	1.69927	4.09965	-1.06074	14.22220	-0.87496	5.40975	3.76916	-3.80205	28.73931	4.25005	4.40151	12.18203	16.38191	-3.93702	0.67915	4.09574	-16.76777	-4.62570	20.77538	4.12184	7.92255	6.16005	11.02092	1.23569	7.25627	0.08868	-27.96119	-11.48135	22.72958	8.30686	6.40598	4.05291	-6.28902	15.15704	-3.80617	8.96548	0.51317	-12.79490	23.35922	9.63694	3.93299	2.02759	16.13914	-2.27423	7.61860	-0.50424	-19.39037	-9.11952	24.94140	8.63940	6.40123	9.37448	-14.57418	-5.83358	26.46717	8.45891	4.72076	12.44842	9.16784	0.58802	8.47695	4.94150	-19.48667
36	-8.39906	3.33329	24.16497	2.58729	7.36368	2.12093	6.22875	1.23266	7.08503	4.29635	13.42282	2.88554	-0.15069	2.62740	6.77607	3.03750	1.60638	2.45936	-15.90373	6.26874	-8.28441	21.09579	10.48222	6.21429	5.78802	10.23874	-2.45612	7.03349	2.50484	-13.94166	-11.24609	22.45596	6.02098	7.16527	1.70624	13.55875	-4.09198	6.85661	5.23942	-14.58308	-8.88960	-3.61014	22.78178	27.12683	6.15181	5.97665	6.06815	7.62729	4.57608	13.23427	17.24626	0.99085	12.42289	1.17760	-8.16561	-21.15841	15.57225	3.60874	3.80590	-1.52993	13.24096	0.63149	5.52912	3.09430	-4.68772	28.61233	4.73549	4.77433	11.97441	15.83453	-2.76603	1.03078	3.25400	-15.59383	-5.26826	21.14036	4.50425	8.05924	6.27236	10.44462	3.22446	6.21396	-0.25878	-27.78785	-12.34655	22.87870	9.03980	6.40209	3.91778	-6.02472	14.59402	-1.85784	8.56165	-0.53911	-13.35264	23.80582	9.48459	4.18521	1.95713	15.20208	-0.60864	7.70806	-1.38844	-18.50082	-9.71563	25.30443	8.70371	6.57494	9.26229	-14.01049	-6.58957	26.44771	8.53729	5.21673	12.16169	8.29594	1.81817	8.59824	4.50988	-19.27083
37	-9.09375	3.33704	24.29121	2.42333	7.83290	1.96303	6.32064	1.13599	6.99894	4.29161	12.64819	2.92495	1.61334	2.69361	6.74796	2.97243	0.68899	2.42401	-15.35463	6.36680	-8.53083	21.14908	10.96844	5.98846	5.76786	9.48357	-0.60898	7.00236	1.33851	-13.83676	-12.05629	22.49772	6.75210	7.13520	1.56689	12.83432	-2.53723	7.48861	4.05450	-14.23580	-9.66377	-4.26722	23.25764	26.91519	6.38662	6.92294	6.13032	7.73296	4.51593	13.36123	16.72944	2.12006	12.35188	0.77845	-7.19661	-21.32873	14.56737	5.60092	3.69158	-2.17412	12.24129	2.40612	5.67556	2.13873	-5.63007	28.34435	5.49406	5.00500	11.72120	15.20947	-1.25833	1.36935	2.10426	-14.28767	-5.89601	21.48894	5.08127	8.01431	6.39053	9.80396	5.32063	5.41992	-0.86690	-27.45068	-13.22922	23.01198	9.67300	6.48450	3.75791	-5.79219	13.99310	0.46532	7.96950	-1.78057	-13.96973	24.30937	9.30539	4.41994	1.86382	14.21734	1.29708	7.88156	-2.53747	-17.38727	-10.31128	25.60641	8.91753	6.65329	9.15697	-13.26496	-7.38308	26.33139	8.82767	5.64241	11.88708	7.40201	3.32777	8.62926	3.83452	-18.76567
38	-9.79582	3.36745	24.29138	2.27436	8.44411	1.79460	6.35546	1.03393	6.88166	4.29048	11.86106	2.96828	3.55564	2.74516	6.74217	2.89055	-0.44622	2.42084	-14.73634	6.42449	-8.73723	20.97807	11.57906	5.71712	5.69436	8.73286	1.34367	7.04635	-0.03960	-13.75909	-12.87352	22.32320	7.62890	7.11306	1.38241	12.13961	-0.79325	7.99882	2.74812	-13.86260	-10.43092	-4.90022	23.57628	26.38790	6.77845	8.19653	6.16114	7.68284	4.42928	13.40424	16.22560	3.40719	12.16588	0.26539	-6.29390	-21.44962	13.53067	7.62831	3.77415	-3.01926	11.24253	4.41694	5.87467	0.87347	-6.60754	27.94340	6.50427	5.09801	11.43078	14.52267	0.56890	1.66814	0.67466	-12.92097	-6.50923	21.81323	5.81890	7.80506	6.48900	9.12789	7.44284	4.93953	-1.76671	-26.95522	-14.12406	23.12720	10.18381	6.66256	3.56321	-5.63195	13.36157	3.06906	7.24631	-3.17066	-14.65996	24.82756	9.12315	4.67226	1.74505	13.21230	3.37836	8.12790	-3.91049	-16.13863	-10.90324	25.81167	9.28940	6.65868	9.05267	-12.38593	-8.21224	26.12530	9.33861	5.98386	11.62562	6.51486	5.09441	8.57998	2.88286	-17.96552
